run_id,run_tier,paper_result,analysis_tier,experiment_id,configuration_id,seed,mechanism_id,code_commit,config_hash,input_manifest_hash,calibration_manifest_hash,generated_at,analysis_component,route_id,diagnostic_policy_id,n_rounds,structural_regret,route_regret,alignment_budget,structural_regret_rate,route_regret_rate,alignment_budget_rate,transfer_bound_rate,transfer_slack_rate,numerical_tolerance,transfer_invariant_pass,regret_stability_slack_rate,regret_stability_tolerance,regret_stability_invariant_pass,pairwise_sign_disagreement_rate,directed_choice_disagreement_rate,ranking_reversal_rate,complete_conflict_rate,complete_conflict_count,mean_structural_conflict_margin,min_structural_conflict_margin,mean_route_conflict_margin,min_route_conflict_margin,margin_preservation_rate,mean_reversal_margin,q10_reversal_margin,generated_mean_delay,empty_arrival_clock_rate,multiarrival_clock_rate,mean_route_map_age,max_route_map_age,structural_path_hash,delay_path_hash,bundle_hash,targeted_component,target_horizon,alignment_budget_tolerance,regret_stability_utilization,utilization_defined
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:00.817344+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,7,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:00.859929+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,057ed4045224896cad5c7af46c5de421af6bc1811c82e41b0994a799baf85916,56d9755badba2369b620386ca370941d2e88a5b39b38af2cfb712c03abd7bb72,3294ccec50f3b0c5f4136a320b0707c17caf88bb07902ce7250a46d9d65b4a81,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:02.369709+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,7,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:02.412756+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1541.6666666666665,0.0,5549.999999999998,0.15416666666666665,0.0,0.5549999999999998,0.5549999999999998,0.40083333333333315,1e-08,True,0.40083333333333315,1e-08,True,0.4106999999999999,0.4995,0.4995,0.4995,4995,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5005,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,ba63ea11f881bea33a15607661be7195b6a8868d4185c63449a4bc7ad9f5ce6c,964d8556ec93ef6b4407c9fd4e800e154e3b335401c1ce1f4ba62e72dcd70351,03b49fa59fd333cca4f133f36bcdfabbf3cadc747fd605cb556960499f5d51b7,horizon_route_map,10000,0.0001,0.27777777777777785,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:02.369709+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,7,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:02.412756+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,ba63ea11f881bea33a15607661be7195b6a8868d4185c63449a4bc7ad9f5ce6c,964d8556ec93ef6b4407c9fd4e800e154e3b335401c1ce1f4ba62e72dcd70351,03b49fa59fd333cca4f133f36bcdfabbf3cadc747fd605cb556960499f5d51b7,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:05.337618+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,8,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:05.375248+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,153.7037037037037,0.0,553.3333333333333,0.1537037037037037,0.0,0.5533333333333332,0.5533333333333332,0.39962962962962956,1e-08,True,0.39962962962962956,1e-08,True,0.4094666666666666,0.498,0.498,0.498,498,0.3086419753086419,0.3086419753086419,0.012345679012345673,0.012345679012345664,0.502,0.3086419753086419,0.3086419753086419,15.0,0.0,0.0,15.0,15,b07bfe8933e2c41416fa940789975d6577ed345450c629ab24d6f6f955ba144e,704e721addbafb184ccd15a5900a47e0e0ae186b6bc05c2a498cd26a3a7acd33,b829cd004e0f9d5d2046b123a6c9d31b4d2e8f1bbb8812fd15f1a817f5788c86,horizon_route_map,1000,1e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:05.337618+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,8,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:05.375248+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,b07bfe8933e2c41416fa940789975d6577ed345450c629ab24d6f6f955ba144e,704e721addbafb184ccd15a5900a47e0e0ae186b6bc05c2a498cd26a3a7acd33,b829cd004e0f9d5d2046b123a6c9d31b4d2e8f1bbb8812fd15f1a817f5788c86,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:05.732876+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,8,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:05.770810+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,772.5308641975307,0.0,2781.1111111111104,0.15450617283950616,0.0,0.5562222222222221,0.5562222222222221,0.40171604938271593,1e-08,True,0.40171604938271593,1e-08,True,0.4116044444444444,0.5006,0.5006,0.5006,2503,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.4994,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,c2f16f032d3127210b283dcf4ecacc7931104f80401a347397e3742eac1ee2e1,410e926c5f917ce094feea06dc6cd1fb83640691deb5ac07afcb4c1acde4f828,de8a5961586f27ed8429b23bce02aff1025e408f7db252b3a4a40528d6312ce6,horizon_route_map,5000,5e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:05.732876+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,8,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:05.770810+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,c2f16f032d3127210b283dcf4ecacc7931104f80401a347397e3742eac1ee2e1,410e926c5f917ce094feea06dc6cd1fb83640691deb5ac07afcb4c1acde4f828,de8a5961586f27ed8429b23bce02aff1025e408f7db252b3a4a40528d6312ce6,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:07.318323+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,8,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:07.355176+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1542.5925925925924,0.0,5553.333333333332,0.15425925925925923,0.0,0.5553333333333332,0.5553333333333332,0.40107407407407397,1e-08,True,0.40107407407407397,1e-08,True,0.4109466666666666,0.4998,0.4998,0.4998,4998,0.30864197530864196,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5002,0.30864197530864196,0.3086419753086419,15.0,0.0,0.0,15.0,15,24c1d6443cc5c891f1b95acde288e1a4eeb8d907af4f2062ed4e4ca90f46b18f,4f99954c56e7ab19b135613c183bbca36b250f0adb7878ceed5e37ea57213809,5ee90c0acc281f4cae795bfd0d36bf705366ed9711c9b5cb35aff10a8a639f75,horizon_route_map,10000,0.0001,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:07.318323+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,8,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:07.355176+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,24c1d6443cc5c891f1b95acde288e1a4eeb8d907af4f2062ed4e4ca90f46b18f,4f99954c56e7ab19b135613c183bbca36b250f0adb7878ceed5e37ea57213809,5ee90c0acc281f4cae795bfd0d36bf705366ed9711c9b5cb35aff10a8a639f75,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:10.349291+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,9,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:10.391680+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,155.8641975308642,0.0,561.111111111111,0.1558641975308642,0.0,0.561111111111111,0.561111111111111,0.4052469135802468,1e-08,True,0.4052469135802468,1e-08,True,0.41522222222222216,0.505,0.505,0.505,505,0.30864197530864185,0.3086419753086419,0.012345679012345675,0.012345679012345664,0.495,0.30864197530864185,0.3086419753086419,15.0,0.0,0.0,15.0,15,b0fdbe9c3d26fc2c16afe09d3c0c421bb9b9133e850de075390c8b72d0642354,2a2f1b57f48294453541ce360b79b9391aa6659f458736e7e89a6881397971bb,44fdb512d5ebac68d8d116fc01fe5f185a711c4d94578675fd3a7a4eabfe2204,horizon_route_map,1000,1e-05,0.27777777777777785,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:10.349291+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,9,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:10.391680+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,b0fdbe9c3d26fc2c16afe09d3c0c421bb9b9133e850de075390c8b72d0642354,2a2f1b57f48294453541ce360b79b9391aa6659f458736e7e89a6881397971bb,44fdb512d5ebac68d8d116fc01fe5f185a711c4d94578675fd3a7a4eabfe2204,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:10.714205+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,9,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:10.763333+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,771.6049382716049,0.0,2777.7777777777774,0.15432098765432098,0.0,0.5555555555555555,0.5555555555555555,0.4012345679012345,1e-08,True,0.4012345679012345,1e-08,True,0.41111111111111115,0.5,0.5,0.5,2500,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,e177e4516b8b5bb6d2d50c2316a857a6a91fce5ac6f19e1defc7805cac9d5ab0,5e956ede3cb9227062becb8725ac2cc2935bcdb9e9108d72f0de029c074f9eca,7ed17fc20c473a669ce34d348a20dff77fa84b807d2a3f207b8bbb725307d51e,horizon_route_map,5000,5e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:10.714205+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,9,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:10.763333+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,e177e4516b8b5bb6d2d50c2316a857a6a91fce5ac6f19e1defc7805cac9d5ab0,5e956ede3cb9227062becb8725ac2cc2935bcdb9e9108d72f0de029c074f9eca,7ed17fc20c473a669ce34d348a20dff77fa84b807d2a3f207b8bbb725307d51e,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:12.194789+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,9,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:12.236874+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1544.753086419753,0.0,5561.11111111111,0.15447530864197528,0.0,0.556111111111111,0.556111111111111,0.40163580246913577,1e-08,True,0.40163580246913577,1e-08,True,0.4115222222222223,0.5005,0.5005,0.5005,5005,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.4995,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,29e1d19340ec7eacb685fa64e544e24b88a6077e95cba97d58c3479d1dab0474,5e68699c3870609140dca77d331f823cb2d89697bd9a8abce36ce8f0e5d28023,aae5a3031f1ff5dba02228f231c40a7a4879382b2a0a748bdaf74dec2a0bd232,horizon_route_map,10000,0.0001,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:12.194789+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,9,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:12.236874+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,29e1d19340ec7eacb685fa64e544e24b88a6077e95cba97d58c3479d1dab0474,5e68699c3870609140dca77d331f823cb2d89697bd9a8abce36ce8f0e5d28023,aae5a3031f1ff5dba02228f231c40a7a4879382b2a0a748bdaf74dec2a0bd232,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:15.220069+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,10,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:15.263550+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,153.39506172839506,0.0,552.2222222222222,0.15339506172839507,0.0,0.5522222222222222,0.5522222222222222,0.39882716049382716,1e-08,True,0.39882716049382716,1e-08,True,0.40864444444444437,0.497,0.497,0.497,497,0.3086419753086419,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.503,0.3086419753086419,0.3086419753086419,15.0,0.0,0.0,15.0,15,55b9bf35cda979954f286001da1f47d752dc3d7203f4933610cf5ac45886b782,47d838098f5a1083977a05cfcbf56b3aad306fc87a0bc4d651533b0fa76197e1,14b148482ab1d6b1d868c998f843a1064aa4c01c3b56dce13430096eaa4d6eab,horizon_route_map,1000,1e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:15.220069+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,10,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:15.263550+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,55b9bf35cda979954f286001da1f47d752dc3d7203f4933610cf5ac45886b782,47d838098f5a1083977a05cfcbf56b3aad306fc87a0bc4d651533b0fa76197e1,14b148482ab1d6b1d868c998f843a1064aa4c01c3b56dce13430096eaa4d6eab,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:15.612329+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,10,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:15.652243+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,772.2222222222222,0.0,2779.9999999999995,0.15444444444444444,0.0,0.5559999999999999,0.5559999999999999,0.4015555555555555,1e-08,True,0.4015555555555555,1e-08,True,0.41144,0.5004,0.5004,0.5004,2502,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.4996,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,cfda2346343cfca7f7b6f5a0c234034a3c1c6bb90732a4bb60be0460f7640c3c,3203a0c671b6f0994d3e6a1194cb8a1103c58bc3ba92a9a1628c438084b5ca6c,f587ca49f46c5dbeea2f62ad8a5b34829becbae483e310dcc2c3df1c49aa1a65,horizon_route_map,5000,5e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:15.612329+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,10,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:15.652243+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,cfda2346343cfca7f7b6f5a0c234034a3c1c6bb90732a4bb60be0460f7640c3c,3203a0c671b6f0994d3e6a1194cb8a1103c58bc3ba92a9a1628c438084b5ca6c,f587ca49f46c5dbeea2f62ad8a5b34829becbae483e310dcc2c3df1c49aa1a65,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:17.118067+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,10,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:17.158526+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1542.2839506172838,0.0,5552.222222222221,0.1542283950617284,0.0,0.5552222222222221,0.5552222222222221,0.4009938271604937,1e-08,True,0.4009938271604937,1e-08,True,0.4108644444444444,0.4997,0.4997,0.4997,4997,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5003,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,69d558944574156d41863b567ef33ab86ef94d40269d10d30a165f5f86087cd3,e088293d43f1655cad22ddc8b8a96ff2fcff65c7019a37e9543a9dd2c56e4dd9,704ea571d36d1e1c3084da2f5885533ec7cd0d0c0b5d57934f236c3d14c4b705,horizon_route_map,10000,0.0001,0.27777777777777785,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:17.118067+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,10,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:17.158526+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,69d558944574156d41863b567ef33ab86ef94d40269d10d30a165f5f86087cd3,e088293d43f1655cad22ddc8b8a96ff2fcff65c7019a37e9543a9dd2c56e4dd9,704ea571d36d1e1c3084da2f5885533ec7cd0d0c0b5d57934f236c3d14c4b705,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:20.123907+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,11,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:20.165388+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,155.8641975308642,0.0,561.1111111111111,0.1558641975308642,0.0,0.5611111111111111,0.5611111111111111,0.4052469135802469,1e-08,True,0.4052469135802469,1e-08,True,0.41522222222222216,0.505,0.505,0.505,505,0.30864197530864185,0.3086419753086419,0.012345679012345675,0.012345679012345664,0.495,0.30864197530864185,0.3086419753086419,15.0,0.0,0.0,15.0,15,c487a92d3c5b7d9641fdc6361a1cd2d99bbaa8aebf781b7983bbc15b89a504a5,45ee18f9bb1717311be4534976929acbcd23d569ae46188081efae86bfb4fd0c,e3e075c47180288035ec735d237625b8722188efb8fff8de42abd44687a15a4d,horizon_route_map,1000,1e-05,0.2777777777777778,True
