experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,causal_labeled,source_labelled,causal_regret_per_round,0.03491028806584349,0.001809298372909145,0.03286913580246905,0.03851851851851837,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.035022222222222114,0.00029120453514397675,0.03446913580246904,0.03545679012345669,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.03362633744855957,0.001424613140426081,0.030972839506172755,0.035851851851851746,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,proxy,proxy_state,causal_regret_per_round,0.030814814814814722,0.0003855648651050425,0.030044444444444363,0.031229629629629524,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,naive,arrival_time_naive,causal_regret_per_round,0.11210534979423836,0.01857727224637361,0.07508148148148222,0.1333135802469121,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.33139753086421336,0.03402288371625451,0.2846419753086497,0.3975901234568145,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.15873580246912863,0.026538277118449978,0.13216790123456193,0.21181234567899968,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,delayed_exp3,delayed_exp3,causal_regret_per_round,0.39376460905351746,0.0018772823611062014,0.39150617283952577,0.39749135802471103,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,0.22461893004115516,0.03256303402553973,0.1895506172839493,0.28967901234569315,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,0.39906502057615184,0.0008209883762902596,0.3979061728395263,0.4006518518518722,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,causal_labeled,source_labelled,causal_regret_per_round,0.39369876543211824,0.003712266644476245,0.3868246913580437,0.3995654320987853,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,causal_em,soft_attribution_em,causal_regret_per_round,0.028793415637860014,0.001442396165353745,0.026014814814814765,0.030854320987654216,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.0986864197530858,0.03245032524012321,0.03450864197530855,0.13914074074073732,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,aligned_static_delay_15,unlabelled,proxy,proxy_state,causal_regret_per_round,0.03241481481481472,0.001432382546028446,0.03093333333333324,0.03527901234567891,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,naive,arrival_time_naive,causal_regret_per_round,1.1023221798622005,0.09057070554456072,0.9932036646371255,1.2820973323716114,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,1.1015302964187301,0.08807361169995576,0.9919048355141422,1.2757481229713006,0.95,shared_simulation_seed,2000,3
