source_label_rate_q,proxy_noise_sigma,n_seeds,n_rows,causal_regret_per_round_mean,causal_regret_per_round_se,causal_regret_per_round_ci_low,causal_regret_per_round_ci_high,causal_regret_all_rounds_mean,causal_regret_all_rounds_se,causal_regret_all_rounds_ci_low,causal_regret_all_rounds_ci_high,final_causal_regret_mean,final_causal_regret_se,final_causal_regret_ci_low,final_causal_regret_ci_high,proxy_state_error_per_round_mean,proxy_state_error_per_round_se,proxy_state_error_per_round_ci_low,proxy_state_error_per_round_ci_high,absolute_proxy_distortion_per_round_mean,absolute_proxy_distortion_per_round_se,absolute_proxy_distortion_per_round_ci_low,absolute_proxy_distortion_per_round_ci_high,proxy_ranking_reversal_rate_mean,proxy_ranking_reversal_rate_se,proxy_ranking_reversal_rate_ci_low,proxy_ranking_reversal_rate_ci_high,mean_delay_mean,mean_delay_se,mean_delay_ci_low,mean_delay_ci_high,pending_at_horizon_mean,pending_at_horizon_se,pending_at_horizon_ci_low,pending_at_horizon_ci_high,pending_fraction_mean,pending_fraction_se,pending_fraction_ci_low,pending_fraction_ci_high,source_state_mismatch_mean,source_state_mismatch_se,source_state_mismatch_ci_low,source_state_mismatch_ci_high,ranking_reversal_rate_mean,ranking_reversal_rate_se,ranking_reversal_rate_ci_low,ranking_reversal_rate_ci_high,wrong_assignment_rate_mean,wrong_assignment_rate_se,wrong_assignment_rate_ci_low,wrong_assignment_rate_ci_high,labelled_arrival_fraction_mean,labelled_arrival_fraction_se,labelled_arrival_fraction_ci_low,labelled_arrival_fraction_ci_high,oracle_normalized_recovery_mean,oracle_normalized_recovery_se,oracle_normalized_recovery_ci_low,oracle_normalized_recovery_ci_high,source_labelled_normalized_recovery_mean,source_labelled_normalized_recovery_se,source_labelled_normalized_recovery_ci_low,source_labelled_normalized_recovery_ci_high,ci_level,uncertainty_unit,n_bootstrap
0.3,0.05,30,30,0.43277209029005065,0.002091585369199579,0.42869798665036496,0.43683720835142925,0.44196442404237296,0.0020707794118716115,0.43782119420035953,0.4458329500761873,2209.8221202118652,10.353897059358054,2190.0020736803276,2228.5842303362633,0.07975214167405947,0.00010089979772967928,0.0795586678169171,0.07994840632449696,0.016242431315976566,6.143729018699763e-05,0.01612770254726814,0.016358889814380845,0.0068133333333333344,0.0002126857988727635,0.0064266666666666665,0.007206833333333333,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.4,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010800000000000002,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.3026663609313808,0.30934390093315967,0.1666811073045147,0.0003052590267960014,0.16613713444225367,0.16726514638056292,0.0,0.0,0.0,0.0,0.3002983643145546,0.0013484863210878237,0.29770733480067674,0.30298358399408487,0.27896661674559736,0.005850492132430993,0.26780308239950396,0.2902293072632492,0.5153560805693866,0.008525140350683347,0.4995332217605255,0.531519905804587,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.3,0.1,30,30,0.43327900737189307,0.0015353112068767342,0.4303134896948283,0.436063875462867,0.44225876928838553,0.0013649656957599244,0.43952533578013503,0.4449355636296985,2211.2938464419276,6.824828478799627,2197.9063196055754,2224.2951424211924,0.15950428334811897,0.00020179959545936209,0.1590977614250343,0.1598913443137062,0.0353701590059828,0.0001206428688349706,0.03513460062587872,0.03560293564222663,0.07456666666666667,0.0009903016298116764,0.07261966666666667,0.07660016666666666,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.433333333333334,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010800000000000002,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.302615192987246,0.30903745384049575,0.1666811073045147,0.0003052590267960014,0.16610033586237574,0.16728283784553974,0.0,0.0,0.0,0.0,0.3002983643145546,0.0013484863210878237,0.29784182687560073,0.3028147598229168,0.2781306575560242,0.005349242017399528,0.2675478628921899,0.28838914282298006,0.5139360094269642,0.007752887385396492,0.49867893412758013,0.5283878550631019,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.3,0.25,30,30,0.4359706027742221,0.0019995916685470855,0.4323200486876922,0.43984151371623764,0.4449889601768807,0.001946136587170763,0.4411791143470493,0.4488762523237245,2224.9448008844047,9.730682935853814,2205.7789755398085,2242.086941021137,0.3987607083702976,0.0005044989886484046,0.39775702603251495,0.3996808446894639,0.09326290226641527,0.00026321893204591626,0.09274515299258496,0.0937657662426297,0.39639333333333326,0.0018322144966367402,0.39289983333333334,0.40004066666666654,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.4,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010866666666666666,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.30266679046729394,0.30920868814835584,0.1666811073045147,0.0003052590267960014,0.16612587438024506,0.1672374241896462,0.0,0.0,0.0,0.0,0.3002983643145546,0.0013484863210878237,0.29767253320612447,0.3029190812187051,0.2736056917601343,0.005929783698028916,0.26201581948569025,0.2852279510056545,0.5053532253252891,0.008691115260319602,0.48840157676691215,0.522506964378553,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.3,0.5,30,30,0.4390003263695991,0.0015121285498437454,0.4361355069407109,0.4419554799579486,0.44778439603261827,0.00147198546233595,0.4449283846143066,0.4505642403295428,2238.921980163091,7.3599273116797415,2224.3651863688533,2253.066257754374,0.7975214167405953,0.0010089979772968103,0.7954763774700122,0.7993775823930735,0.14746638215615382,0.00037547222089781866,0.1467803474554113,0.14817928297340757,0.6264000000000002,0.0021854692544323205,0.6222531666666666,0.6304548333333333,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.4,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.00108,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.30262974242403373,0.3091503028262978,0.1666811073045147,0.0003052590267960014,0.16608033176670842,0.16727409862940434,0.0,0.0,0.0,0.0,0.3002983643145546,0.0013484863210878237,0.29774152272879933,0.30297690325512033,0.2685267694022157,0.005669026568180994,0.2578488837467682,0.2800100381614316,0.4959947342332381,0.00817390528071926,0.4800662485930606,0.5118667649619237,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.3,1.0,30,30,0.45173163572848,0.0020399359334213403,0.4476095766751014,0.45570017695990084,0.4600911965822493,0.0019471047523092267,0.456285544390413,0.46385618683731294,2300.4559829112463,9.73552376154614,2281.4843805399105,2319.464745471111,1.5950428334811904,0.002017995954593621,1.5909776142503436,1.598913443137062,0.17126998198228324,0.00042654579814282615,0.17043865509041883,0.1720791872315737,0.7612866666666667,0.0021772846810592978,0.7573196666666665,0.7656208333333334,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.433333333333334,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010800000000000002,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.302615192987246,0.30903745384049575,0.1666811073045147,0.0003052590267960014,0.16610033586237574,0.16728283784553974,0.0,0.0,0.0,0.0,0.3002983643145546,0.0013484863210878237,0.29784182687560073,0.3028147598229168,0.2473510297166938,0.006121232080357159,0.23552717099985976,0.25892145154470264,0.4566983675199841,0.00938449714581216,0.4384014253146011,0.47459676784293076,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.5,0.05,30,30,0.37440406068143217,0.0015635100445709597,0.37129878051716436,0.37742488801766677,0.38536941226737204,0.0015272146779436236,0.38226552248997625,0.38826448227054683,1926.8470613368602,7.636073389718117,1911.6772508745705,1941.205337559001,0.07975214167405947,0.00010089979772967928,0.07955140520650296,0.07993616893789277,0.016242431315976566,6.143729018699763e-05,0.016123333196982607,0.016361326752491953,0.0068133333333333344,0.0002126857988727635,0.006406666666666667,0.007233333333333332,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.4,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010866666666666666,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.30266679046729394,0.30920868814835584,0.1666811073045147,0.0003052590267960014,0.16612587438024506,0.1672374241896462,0.0,0.0,0.0,0.0,0.4983615319826321,0.0014499751456570795,0.49545826732491544,0.5010315206208303,0.37614878036987676,0.005091223142664446,0.3668443164225349,0.3864113103976453,0.6955481013918372,0.006276722297680228,0.6831431674244238,0.707448156540128,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.5,0.1,30,30,0.3774383753061674,0.0016533444681371455,0.3742456649961073,0.38055910452576447,0.38832515856926003,0.0016362001183580024,0.38500847847768316,0.39149824567073416,1941.6257928462999,8.181000591790008,1926.2296941914713,1958.0213143028225,0.15950428334811897,0.00020179959545936209,0.15911629853671125,0.1598790655901419,0.0353701590059828,0.0001206428688349706,0.03512684082614059,0.035604360488365,0.07456666666666667,0.0009903016298116764,0.07274666666666668,0.0765735,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.433333333333334,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010866666666666663,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.3026910113707914,0.30913282967908606,0.1666811073045147,0.0003052590267960014,0.1660626216034839,0.16727626915758628,0.0,0.0,0.0,0.0,0.4983615319826321,0.0014499751456570795,0.49536480008825706,0.5012246394637433,0.3711775537601697,0.004842993329526924,0.3617777818861471,0.3804526524914433,0.6863073162971265,0.00555684293518537,0.6762965805098184,0.697235420773522,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.5,0.25,30,30,0.3747133382661259,0.001302359237590087,0.3722419805476772,0.37728088755625966,0.38601301516928105,0.001308681957833896,0.38345524266985687,0.3885599905511796,1930.065075846405,6.5434097891694725,1917.1724427065528,1942.6863207083904,0.3987607083702976,0.0005044989886484046,0.39772575895645423,0.39973389904771806,0.09326290226641527,0.00026321893204591626,0.09276573658138675,0.09376776236325295,0.39639333333333326,0.0018322144966367402,0.3928866666666667,0.399827,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.4,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.00108,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.30254949601640846,0.3092347098112076,0.1666811073045147,0.0003052590267960014,0.1660614168877414,0.16728634788501184,0.0,0.0,0.0,0.0,0.4983615319826321,0.0014499751456570795,0.49554762274521474,0.5011882818937247,0.3756320967199217,0.004920244128298921,0.36577139861068053,0.38485413048975986,0.6945255281541417,0.005665453275641675,0.683331217159549,0.7054098854828047,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.5,0.5,30,30,0.3808122199987848,0.0013105943038612558,0.3782820274318893,0.38333327269144446,0.39181120431173283,0.0012900678437891642,0.38933144875177206,0.3943230084851141,1959.056021558664,6.450339218945834,1947.065339265332,1970.722895429301,0.7975214167405953,0.0010089979772968103,0.7955222174946883,0.7994477974828931,0.14746638215615382,0.00037547222089781866,0.14670328077319875,0.14815115223215652,0.6264000000000002,0.0021854692544323205,0.6221861666666666,0.6305268333333335,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.433333333333334,5.866666666666666,0.0011266666666666667,2.2454722429524106e-05,0.00108,0.0011666666666666668,0.3057432572330691,0.0016884030082483271,0.30271319651433315,0.3091978821461209,0.1666811073045147,0.0003052590267960014,0.16609901810707428,0.16727178024220302,0.0,0.0,0.0,0.0,0.4983615319826321,0.0014499751456570795,0.4956452011337354,0.5010814733166244,0.36545643827803215,0.005043108120105021,0.35535892548177433,0.3749858207380427,0.6758297137119981,0.006615259582875453,0.6631020677614071,0.6884427987520572,0.95,shared_simulation_seed_percentile_bootstrap,2000
0.5,1.0,30,30,0.38674370187050766,0.001507294900446992,0.38385071450291164,0.38962429781566865,0.39768920637914856,0.0014828347112189333,0.39466670535366655,0.40045138267244834,1988.446031895743,7.414173556094655,1974.3353577439495,2002.27636635047,1.5950428334811904,0.002017995954593621,1.5911629853671128,1.598790655901419,0.17126998198228324,0.00042654579814282615,0.17043526026084457,0.17210151917318964,0.7612866666666667,0.0021772846810592978,0.7570861666666665,0.7657201666666666,2.0,0.0,2.0,2.0,5.633333333333334,0.11227361214762055,5.433333333333334,5.833333333333333,0.0011266666666666667,2.2454722429524106e-05,0.0010866666666666663,0.0011666666666666665,0.3057432572330691,0.0016884030082483271,0.3026910113707914,0.30913282967908606,0.1666811073045147,0.0003052590267960014,0.1660626216034839,0.16727626915758628,0.0,0.0,0.0,0.0,0.4983615319826321,0.0014499751456570795,0.49536480008825706,0.5012246394637433,0.3557184538610563,0.004592422312481326,0.34712942559322096,0.3643697458585513,0.6578192034290037,0.005546969537740755,0.6472020598716383,0.6689513800595633,0.95,shared_simulation_seed_percentile_bootstrap,2000
