delay_state_coupling_beta,n_seeds,n_rows,mean_delay_mean,mean_delay_se,mean_delay_ci_low,mean_delay_ci_high,pending_at_horizon_mean,pending_at_horizon_se,pending_at_horizon_ci_low,pending_at_horizon_ci_high,pending_fraction_mean,pending_fraction_se,pending_fraction_ci_low,pending_fraction_ci_high,source_state_mismatch_mean,source_state_mismatch_se,source_state_mismatch_ci_low,source_state_mismatch_ci_high,ranking_reversal_rate_mean,ranking_reversal_rate_se,ranking_reversal_rate_ci_low,ranking_reversal_rate_ci_high,source_binding_advantage_mean,source_binding_advantage_se,source_binding_advantage_ci_low,source_binding_advantage_ci_high,ci_level,uncertainty_unit,n_bootstrap
0.0,3,3,2.0,0.0,,,2.333333333333333,0.3333333333333333,,,0.0004666666666666,6.666666666666664e-05,,,0.1815830548299823,0.0013854848959354,,,0.064229867785951,0.0014029410924457,,,0.297493124011687,0.0072592907344551,,,,fast_preview_point_estimate_only,0
0.25,3,3,2.0,0.0,,,3.0,0.5773502691896258,,,0.0006,0.0001154700538379,,,0.2070454491236661,0.0013962243267185,,,0.0845172325128285,0.0006677909231202,,,0.3123967836285877,0.0011287052631802,,,,fast_preview_point_estimate_only,0
0.5,3,3,2.0,0.0,,,3.333333333333333,0.3333333333333333,,,0.0006666666666666,6.66666666666667e-05,,,0.2343864271634957,0.0020293233170618,,,0.1064043550229416,0.0009872987593936,,,0.3095117972352317,0.0115718646875892,,,,fast_preview_point_estimate_only,0
1.0,3,3,2.0,0.0,,,4.0,0.5773502691896258,,,0.0007999999999999,0.0001154700538379,,,0.2894512091045536,0.0025457380441729,,,0.1501866999396154,0.0005037733846826,,,0.2928301670916731,0.0236438373177031,,,,fast_preview_point_estimate_only,0
1.5,3,3,2.0,0.0,,,6.333333333333333,0.3333333333333333,,,0.0012666666666666,6.66666666666667e-05,,,0.3087129653946366,0.0028332059057492,,,0.1656763735683033,0.0012152129988311,,,0.3365282826917239,0.0130913557055764,,,,fast_preview_point_estimate_only,0
2.0,3,3,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.3105678750246285,0.0036515013537692,,,0.1661994393271926,0.0017030237381088,,,0.3290373505818835,0.0134474392828274,,,,fast_preview_point_estimate_only,0
3.0,3,3,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.3100910129413545,0.0039287888932057,,,0.1660659458016286,0.0018144810064168,,,0.3333317399952563,0.0129497467757519,,,,fast_preview_point_estimate_only,0
