audit_design_id,audit_evidence_rate,bias,bias_mcse,rmse,rmse_mcse,rmse_mcse_method,sd,mae,monte_carlo_replications,estimability_rate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
ambiguity_selective_ipw,0.1,0.0005530842164202584,0.0002705423114953092,0.008568888569550247,0.00022514151202313618,squared_error_delta,0.01014664943617948,0.006693878262585986,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_ipw,0.3,0.00023057358215050982,0.00011053702288734995,0.0035013396253656182,8.79849951985016e-05,squared_error_delta,0.006416153149443072,0.0027513404390826866,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_ipw,0.5,7.512067660235787e-05,6.653005805455457e-05,0.0021041543413378343,4.990871537949446e-05,squared_error_delta,0.005847523447464487,0.0016631325065167629,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_unweighted,0.1,0.10315127913234083,0.00045370464845004055,0.10414330725858116,0.0004545332115439788,squared_error_delta,0.017447231641055414,0.10315127913234083,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_unweighted,0.3,0.0538701374551125,0.00020796918194694055,0.054269693558115416,0.0002097886165828148,squared_error_delta,0.010959542410805942,0.0538701374551125,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_unweighted,0.5,0.02838319232663141,0.00011479541046448334,0.028614164585533397,0.00011509839967981736,squared_error_delta,0.008306151607711398,0.02838319232663141,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
full_population,1.0,0.0,0.0,0.0,0.0,exact_zero,0.005386262771953295,0.0,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
mcar_unweighted,0.1,-5.0480990942257265e-05,0.0002909419524031729,0.009195929576663169,0.00020351594411213174,squared_error_delta,0.010611550102424972,0.007372158941401439,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
mcar_unweighted,0.3,-6.584798765606875e-05,0.0001466458664432244,0.004635497933579248,0.00010123006248888975,squared_error_delta,0.007059352201031055,0.0037054064632309736,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
mcar_unweighted,0.5,9.37040373895508e-05,9.631623625565137e-05,0.003045705336323772,6.684863416286414e-05,squared_error_delta,0.006198451866872245,0.0024288395415351643,1000,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
