audit_design_id,audit_evidence_rate,bias,bias_mcse,rmse,rmse_mcse,rmse_mcse_method,sd,mae,monte_carlo_replications,estimability_rate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
ambiguity_selective_ipw,0.1,0.0012058887851551,0.0030580355309559,0.0092530211033727,0.0015932075680451,squared_error_delta,0.009250557031787,0.0079739063494392,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_ipw,0.3,-0.0006339561670769,0.0008643525609395,0.0026694285096625,0.000377714760697,squared_error_delta,0.0052220191076117,0.0023060375974179,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_ipw,0.5,7.984702184217276e-05,0.0008069414966517,0.0024221409451277,0.0005519831933535,squared_error_delta,0.0053930241816157,0.0020033457731758,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_unweighted,0.1,0.1050377164950229,0.002945866034935,0.1054088470041811,0.0030037650864259,squared_error_delta,0.0128232888893912,0.1050377164950229,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_unweighted,0.3,0.0539031699104704,0.0015878459137194,0.0541132425401443,0.0015517967797909,squared_error_delta,0.0094136855791002,0.0539031699104704,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_unweighted,0.5,0.0289318859716492,0.0009687718499416,0.0290774946642875,0.0010023719165837,squared_error_delta,0.0072552973454027,0.0289318859716492,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
full_population,1.0,0.0,0.0,0.0,0.0,exact_zero,0.0049420390387071,0.0,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
mcar_unweighted,0.1,0.0013080273848372,0.0046982422193269,0.0141552907141705,0.0039663696257027,squared_error_delta,0.0176286581642808,0.0104807922454126,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
mcar_unweighted,0.3,-0.0001789059561329,0.0017106397936704,0.0051350368912345,0.0011383561757509,squared_error_delta,0.0085898803958357,0.0039513931369154,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
mcar_unweighted,0.5,-0.0005131471922469,0.0008122221294704,0.00249011307561,0.0005014657710204,squared_error_delta,0.0062475129753891,0.0019466021519329,10,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
