mechanism_id,mechanism_display_name,route_id,route_display_name,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,regret_stability_slack_rate,30,0.21781882084996157,0.0018569190987480757,0.21426346493283135,0.221568271617883,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.6517533333333333,0.003743361122096218,0.6442574999999998,0.6586135000000001,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,pairwise_sign_disagreement_rate,30,0.1553748148148148,0.0017473917795713602,0.15204032592592592,0.1587155407407407,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,directed_choice_disagreement_rate,30,0.6517533333333333,0.003743361122096218,0.6442665,0.6588468333333334,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,complete_conflict_rate,30,0.6517533333333333,0.003743361122096218,0.6445000000000001,0.6589200000000001,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_structural_conflict_margin,30,0.04639793783694293,0.00056990759790521,0.04522766636603642,0.047516877567082054,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,min_structural_conflict_margin,30,9.408112358738792e-06,1.3902771049769197e-06,6.7851416270133255e-06,1.2149652748038577e-05,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_route_conflict_margin,30,0.006043306357865922,1.7761704918541658e-05,0.006009741827524656,0.006077040170573602,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,min_route_conflict_margin,30,5.5097156813334646e-06,1.0727045968122085e-06,3.7067610437519497e-06,7.934501646667698e-06,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.05305333333333333,0.0012599920938753356,0.05073983333333333,0.055606833333333335,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.04639793783694293,0.00056990759790521,0.04529815241794613,0.04756848353298788,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.36518,0.0008690515374318389,0.3633133333333333,0.3668201666666667,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.2651266666666666,0.0007462693934919451,0.2636996666666666,0.2664735000000001,2000,0.95,full,False
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,11.419346666666668,0.1582803701666022,11.1186815,11.718071333333334,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,generated_mean_delay,30,14.902045751633986,0.18892428762513444,14.55072843137255,15.25581683006536,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,regret_stability_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,pairwise_sign_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,directed_choice_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_structural_conflict_margin,0,,,,,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,min_structural_conflict_margin,0,,,,,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_route_conflict_margin,0,,,,,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,min_route_conflict_margin,0,,,,,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,generated_mean_delay,30,15.0,0.0,15.0,15.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,alignment_budget_rate,30,0.5555703703703704,0.0001360027935394265,0.5553111111111111,0.5558296296296296,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,structural_regret_rate,30,0.15432510288065843,3.777855376095099e-05,0.15424897119341566,0.15439506172839507,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,transfer_bound_rate,30,0.5555703703703704,0.0001360027935394265,0.5553037037037036,0.5558222222222221,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,transfer_slack_rate,30,0.4012452674897118,9.82242397784738e-05,0.4010578909465019,0.401427160493827,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,regret_stability_slack_rate,30,0.4012452674897118,9.82242397784738e-05,0.40105254115226324,0.4014326440329218,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.5000133333333333,0.00012240251418548266,0.49977983333333326,0.5002533333333333,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,pairwise_sign_disagreement_rate,30,0.4111220740740741,0.00010064206721917612,0.41093008518518515,0.41131392592592597,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,directed_choice_disagreement_rate,30,0.5000133333333333,0.00012240251418548266,0.49978,0.5002466666666666,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,complete_conflict_rate,30,0.5000133333333333,0.00012240251418548266,0.49978000000000006,0.50024,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_structural_conflict_margin,30,0.3086419753086421,2.145815035340027e-17,0.30864197530864207,0.3086419753086421,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,min_structural_conflict_margin,30,0.30864197530864196,1.0308162000485891e-17,0.30864197530864196,0.30864197530864196,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_route_conflict_margin,30,0.012345679012345673,3.221300625151841e-19,0.012345679012345673,0.012345679012345673,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,min_route_conflict_margin,30,0.012345679012345668,6.442601250303682e-19,0.012345679012345668,0.012345679012345668,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.49998666666666663,0.00012240251418548238,0.4997533333333333,0.5002133333333333,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.3086419753086421,2.145815035340027e-17,0.30864197530864207,0.3086419753086421,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,15.0,0.0,15.0,15.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,generated_mean_delay,30,15.0,0.0,15.0,15.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,regret_stability_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,pairwise_sign_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,directed_choice_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_structural_conflict_margin,0,,,,,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,min_structural_conflict_margin,0,,,,,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_route_conflict_margin,0,,,,,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,min_route_conflict_margin,0,,,,,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
