route_id,route_display_name,route_role,uses_predecision_available_information,deployment_value_estimated,uses_future_outcome,uses_source_identity,valid_resampling_count,resampling_repetition_count,resampling_range_level,resampling_range_method,uncertainty_role,formal_ci_validated,resampling_unit,pooled_supported_cell_spearman,pooled_supported_cell_spearman_resampling_median,pooled_supported_cell_spearman_sensitivity_lower,pooled_supported_cell_spearman_sensitivity_upper,pooled_supported_cell_mae,pooled_supported_cell_mae_resampling_median,pooled_supported_cell_mae_sensitivity_lower,pooled_supported_cell_mae_sensitivity_upper,exposure_weighted_supported_cell_mae,exposure_weighted_supported_cell_mae_resampling_median,exposure_weighted_supported_cell_mae_sensitivity_lower,exposure_weighted_supported_cell_mae_sensitivity_upper,within_audit_unit_centered_spearman,within_audit_unit_centered_spearman_resampling_median,within_audit_unit_centered_spearman_sensitivity_lower,within_audit_unit_centered_spearman_sensitivity_upper,calibration_intercept,calibration_intercept_resampling_median,calibration_intercept_sensitivity_lower,calibration_intercept_sensitivity_upper,calibration_slope,calibration_slope_resampling_median,calibration_slope_sensitivity_lower,calibration_slope_sensitivity_upper,maximum_heldout_reference_pair_gap_error,maximum_heldout_reference_pair_gap_error_resampling_median,maximum_heldout_reference_pair_gap_error_sensitivity_lower,maximum_heldout_reference_pair_gap_error_sensitivity_upper,mean_absolute_reference_pair_gap_error,mean_absolute_reference_pair_gap_error_resampling_median,mean_absolute_reference_pair_gap_error_sensitivity_lower,mean_absolute_reference_pair_gap_error_sensitivity_upper,p90_absolute_reference_pair_gap_error,p90_absolute_reference_pair_gap_error_resampling_median,p90_absolute_reference_pair_gap_error_sensitivity_lower,p90_absolute_reference_pair_gap_error_sensitivity_upper,heldout_reference_pair_sign_agreement,heldout_reference_pair_sign_agreement_resampling_median,heldout_reference_pair_sign_agreement_sensitivity_lower,heldout_reference_pair_sign_agreement_sensitivity_upper,near_tie_pair_share,near_tie_pair_share_resampling_median,near_tie_pair_share_sensitivity_lower,near_tie_pair_share_sensitivity_upper,signed_cross_fitted_reference_minus_route_value_difference,signed_cross_fitted_reference_minus_route_value_difference_resampling_median,signed_cross_fitted_reference_minus_route_value_difference_sensitivity_lower,signed_cross_fitted_reference_minus_route_value_difference_sensitivity_upper,top_action_agreement_with_fold_reference,top_action_agreement_with_fold_reference_resampling_median,top_action_agreement_with_fold_reference_sensitivity_lower,top_action_agreement_with_fold_reference_sensitivity_upper,score_spearman_correlation,score_spearman_correlation_resampling_median,score_spearman_correlation_sensitivity_lower,score_spearman_correlation_sensitivity_upper,score_calibration_mae,score_calibration_mae_resampling_median,score_calibration_mae_sensitivity_lower,score_calibration_mae_sensitivity_upper,heldout_gap_defect,heldout_gap_defect_resampling_median,heldout_gap_defect_sensitivity_lower,heldout_gap_defect_sensitivity_upper,gap_sign_agreement,gap_sign_agreement_resampling_median,gap_sign_agreement_sensitivity_lower,gap_sign_agreement_sensitivity_upper,gap_reversal_rate,cross_fitted_ranking_shortfall,cross_fitted_ranking_shortfall_resampling_median,cross_fitted_ranking_shortfall_sensitivity_lower,cross_fitted_ranking_shortfall_sensitivity_upper,top_action_match_rate,top_action_match_rate_resampling_median,top_action_match_rate_sensitivity_lower,top_action_match_rate_sensitivity_upper,valid_reference_pair_count,valid_gap_pair_count,near_tie_pair_count,valid_audit_unit_count,valid_direction_count,run_id,run_tier,paper_result,analysis_tier,experiment_id,config_hash,input_manifest_hash,code_version_type,code_version
arrival_carrier,Arrival carrier—misbinding control,deliberate_source_misbinding_control,True,False,False,False,1000,1000,0.95,percentile_user_cluster_sensitivity,sensitivity_only,False,user_cluster,0.6101603752392624,0.5107505148885543,0.4085818320001319,0.597928714443564,0.12848864990088651,0.1666539489672505,0.15507264174296642,0.17937959006806573,0.1182977202169598,0.1549797264476125,0.14221908043090897,0.16834142528350216,0.6588906596340963,0.54260518781451,0.455908136125031,0.6138538636789681,1.1750988703232068,1.4917129830293572,1.2123228206921488,1.7959899032526072,0.612848673438704,0.5092680500663129,0.41066142205867817,0.5999309405069503,0.6417907610969317,0.7948759074569924,0.7221834149759886,0.8700745733286283,0.27119478041175066,0.34161028519502257,0.30220919255447437,0.3854512509525039,0.4779005603322516,0.5972026519876303,0.5385829778057923,0.6633828871218689,0.764631949375621,0.681947663568953,0.6103603297167483,0.7512956310235779,0.05447209145931405,0.05682237504193224,0.043246973770481006,0.07153954136064505,0.005487328408258738,0.02588515431202664,-0.03141126821765624,0.0833488905412158,0.3352941176470588,0.2823529411764706,0.18235294117647058,0.38235294117647056,0.6101603752392624,0.5107505148885543,0.4085818320001319,0.597928714443564,0.12848864990088651,0.1666539489672505,0.15507264174296642,0.17937959006806573,0.6417907610969317,0.7948759074569924,0.7221834149759886,0.8700745733286283,0.764631949375621,0.681947663568953,0.6103603297167483,0.7512956310235779,0.23536805062437904,0.005487328408258738,0.02588515431202664,-0.03141126821765624,0.0833488905412158,0.3352941176470588,0.2823529411764706,0.18235294117647058,0.38235294117647056,2974,2974,162,85,170,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
history_mean_control,Historical mean,simple_history_control,True,False,False,False,1000,1000,0.95,percentile_user_cluster_sensitivity,sensitivity_only,False,user_cluster,0.714376437546001,0.6166086587882681,0.5012951793950245,0.6992475576217799,0.10606071258367834,0.1370792802577994,0.12256828383914443,0.15804105989916517,0.09942487682946231,0.1297660811893448,0.11449978507542498,0.15429803086831814,0.8141332905831014,0.7219948748885531,0.6564549334003489,0.7764676570810763,0.6279879760423562,0.6287219865262462,0.17132545600536253,1.146861972228062,0.7980502082839089,0.7959619205039028,0.626272174234725,0.9456705223157554,0.38591721312752125,0.48611979615435064,0.4474238836122197,0.5245767561048127,0.16242927749590233,0.21096579098542134,0.19112256488617307,0.23200317240235163,0.288380354866358,0.3642716468389974,0.336004713300155,0.3957970433277198,0.8673714400747273,0.7938951286526865,0.7322156182652108,0.8507570191613056,0.05447209145931405,0.05682237504193224,0.043246973770481006,0.07153954136064505,-0.112286573473858,-0.12684783494995147,-0.1722607018803982,-0.0894972417512339,0.5176470588235295,0.43529411764705883,0.31176470588235294,0.5529411764705883,0.714376437546001,0.6166086587882681,0.5012951793950245,0.6992475576217799,0.10606071258367834,0.1370792802577994,0.12256828383914443,0.15804105989916517,0.38591721312752125,0.48611979615435064,0.4474238836122197,0.5245767561048127,0.8673714400747273,0.7938951286526865,0.7322156182652108,0.8507570191613056,0.13262855992527267,-0.112286573473858,-0.12684783494995147,-0.1722607018803982,-0.0894972417512339,0.5176470588235295,0.43529411764705883,0.31176470588235294,0.5529411764705883,2974,2974,162,85,170,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
ridge_proxy,Ridge proxy,history_fitted_proxy_route,True,False,False,False,1000,1000,0.95,percentile_user_cluster_sensitivity,sensitivity_only,False,user_cluster,0.6957835038571462,0.593431996720412,0.5174995875381194,0.6588010605086804,0.10506464419687164,0.1366867869864767,0.1220507841427354,0.15577936598906952,0.09775033816453889,0.1295811730348293,0.11309404694728989,0.15062079286833702,0.782868688354173,0.6964534767400592,0.6280085890160745,0.7531384389514235,0.36977660919262345,0.38597640422941115,-0.04031727499095507,0.7949404345436065,0.8822196792382795,0.8767745115539949,0.7437950808016424,1.0083207326195172,0.3996226504928925,0.49179904926197215,0.452933547749781,0.5318346528573152,0.16702042394997663,0.21182153551424832,0.19071361652976565,0.23201627108407144,0.29869630224991095,0.3664516775057526,0.3373384600172897,0.39624197138488704,0.856586111535119,0.7867180753871474,0.7252665582642989,0.8460598931878639,0.05447209145931405,0.05682237504193224,0.043246973770481006,0.07153954136064505,-0.09737910928120398,-0.1150322019368751,-0.15871609870907835,-0.07725051027184641,0.4470588235294118,0.3941176470588235,0.3,0.4823529411764706,0.6957835038571462,0.593431996720412,0.5174995875381194,0.6588010605086804,0.10506464419687164,0.1366867869864767,0.1220507841427354,0.15577936598906952,0.3996226504928925,0.49179904926197215,0.452933547749781,0.5318346528573152,0.856586111535119,0.7867180753871474,0.7252665582642989,0.8460598931878639,0.143413888464881,-0.09737910928120398,-0.1150322019368751,-0.15871609870907835,-0.07725051027184641,0.4470588235294118,0.3941176470588235,0.3,0.4823529411764706,2974,2974,162,85,170,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
