figure_id,panel_id,experiment_id,run_id,run_tier,paper_result,analysis_tier,metric_id,estimand_id,condition_id,series_id,point_estimate,resampling_median,interval_lower,interval_upper,uncertainty_role,uncertainty_method,repetition_count,sample_count,unit,better_direction,source_table,source_row_key
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,1502178,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,0
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,1499407,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,1
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,1496740,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,2
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,1498887,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,3
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,819819,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,4
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,424211,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,5
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,414699,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,6
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,407839,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,7
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,317790,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,8
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,292467,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,9
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,288724,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,10
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,298372,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,11
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,219731,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,12
exp3_appendix_carrier_and_gap_diagnostics,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_event_count,eligible_event_count,exp3_appendix_arrival_carrier_diagnostic_data,eligible_event_count,215979,,,,frozen appendix diagnostic,source table,,,,,exp3_appendix_arrival_carrier_diagnostic_data.csv,13
