figure_id,panel_id,experiment_id,run_id,run_tier,paper_result,analysis_tier,metric_id,estimand_id,condition_id,series_id,point_estimate,resampling_median,interval_lower,interval_upper,uncertainty_role,uncertainty_method,repetition_count,sample_count,unit,better_direction,source_table,source_row_key
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,user_group_count,user_group_count,exp3_full_design_support_preflight,user_group_count,10,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,0
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,user_group_count,user_group_count,exp3_full_design_support_preflight,user_group_count,5,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,1
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,user_group_count,user_group_count,exp3_full_design_support_preflight,user_group_count,5,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,2
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,action_coverage,action_coverage,exp3_full_design_support_preflight,action_coverage,0.4282142857142856,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,0
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,action_coverage,action_coverage,exp3_full_design_support_preflight,action_coverage,0.87214285714285711,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,1
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,action_coverage,action_coverage,exp3_full_design_support_preflight,action_coverage,0.92470588235294116,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,2
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,reference_pair_coverage,reference_pair_coverage,exp3_full_design_support_preflight,reference_pair_coverage,0.3981203007518796,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,0
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,reference_pair_coverage,reference_pair_coverage,exp3_full_design_support_preflight,reference_pair_coverage,0.86541353383458641,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,1
exp3_appendix_support_and_dependence,a,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,reference_pair_coverage,reference_pair_coverage,exp3_full_design_support_preflight,reference_pair_coverage,0.92074303405572777,,,,frozen appendix diagnostic,source table,,,,,exp3_full_design_support_preflight.csv,2
exp3_appendix_support_and_dependence,b,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,unique_user_count,unique_user_count,exp3_data_dependence_structure,unique_user_count,983,,,,frozen appendix diagnostic,source table,,,,,exp3_data_dependence_structure.csv,0
exp3_appendix_support_and_dependence,b,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,unique_user_count,unique_user_count,exp3_data_dependence_structure,unique_user_count,1000,,,,frozen appendix diagnostic,source table,,,,,exp3_data_dependence_structure.csv,1
exp3_appendix_support_and_dependence,b,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,source_event_count,source_event_count,exp3_data_dependence_structure,source_event_count,4643582,,,,frozen appendix diagnostic,source table,,,,,exp3_data_dependence_structure.csv,0
exp3_appendix_support_and_dependence,b,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,source_event_count,source_event_count,exp3_data_dependence_structure,source_event_count,6127661,,,,frozen appendix diagnostic,source table,,,,,exp3_data_dependence_structure.csv,1
exp3_appendix_support_and_dependence,b,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_source_event_count,eligible_source_event_count,exp3_data_dependence_structure,eligible_source_event_count,4522259,,,,frozen appendix diagnostic,source table,,,,,exp3_data_dependence_structure.csv,0
exp3_appendix_support_and_dependence,b,exp3_sequential_recommendation_delayed_feedback,exp3-full-20260807T072340Z,full,True,appendix,eligible_source_event_count,eligible_source_event_count,exp3_data_dependence_structure,eligible_source_event_count,5997212,,,,frozen appendix diagnostic,source table,,,,,exp3_data_dependence_structure.csv,1
