figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,plot_label,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes,n_valid_source_events,n_source_events
fig_app_exp3_horizon_eligibility,panel_a,exp3_long_term_recoverability,kuairand_1k_semi_synthetic,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,none,False,False,right_censoring_rate_percent,right_censoring_rate_percent,horizon,1h,1h,1.09602900949059,,,,user_cluster_bootstrap,,,,,history_defined_action_vocabulary__main_support_restricted,valid 6h standard-log source events; fixed history-defined actions; current-bin logged-support restriction,full,True,Right-censoring rate is one minus the share of source events valid for the stated future window. 6h is prespecified.,6062671,6129856
fig_app_exp3_horizon_eligibility,panel_a,exp3_long_term_recoverability,kuairand_1k_semi_synthetic,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,none,False,False,right_censoring_rate_percent,right_censoring_rate_percent,horizon,6h,6h,3.00013572912642,,,,user_cluster_bootstrap,,,,,history_defined_action_vocabulary__main_support_restricted,valid 6h standard-log source events; fixed history-defined actions; current-bin logged-support restriction,full,True,Right-censoring rate is one minus the share of source events valid for the stated future window. 6h is prespecified.,5945952,6129856
fig_app_exp3_horizon_eligibility,panel_a,exp3_long_term_recoverability,kuairand_1k_semi_synthetic,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,none,False,False,right_censoring_rate_percent,right_censoring_rate_percent,horizon,1d,1d,7.127312615500269,,,,user_cluster_bootstrap,,,,,history_defined_action_vocabulary__main_support_restricted,valid 6h standard-log source events; fixed history-defined actions; current-bin logged-support restriction,full,True,Right-censoring rate is one minus the share of source events valid for the stated future window. 6h is prespecified.,5692962,6129856
fig_app_exp3_horizon_eligibility,panel_a,exp3_long_term_recoverability,kuairand_1k_semi_synthetic,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,none,False,False,right_censoring_rate_percent,right_censoring_rate_percent,horizon,3d,3d,19.28084444398041,,,,user_cluster_bootstrap,,,,,history_defined_action_vocabulary__main_support_restricted,valid 6h standard-log source events; fixed history-defined actions; current-bin logged-support restriction,full,True,Right-censoring rate is one minus the share of source events valid for the stated future window. 6h is prespecified.,4947968,6129856
