mechanism_id,mechanism,mean_delay,mean_delay_ci_lower,mean_delay_ci_upper,alignment_budget_rate,alignment_budget_rate_ci_lower,alignment_budget_rate_ci_upper,ranking_reversal_rate,ranking_reversal_rate_ci_lower,ranking_reversal_rate_ci_upper,margin_preservation_rate,margin_preservation_rate_ci_lower,margin_preservation_rate_ci_upper,arrival_minus_source_regret_rate,arrival_minus_source_ci_lower,arrival_minus_source_ci_upper
zero_delay,Zero delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
exact_valid_shift,Exact-cardinal-valid shift,14.970849673202613,14.907229084967321,15.033072385620914,5.5502171146063847e-17,5.5288500557318384e-17,5.572219597269171e-17,0.0,0.0,0.0,1.0,1.0,1.0,0.06749504,0.066203312,0.06887312399999998
geometric_delay,Geometric delay,14.970849673202613,14.904618790849673,15.028969117647058,0.2587714326563771,0.25492279617175545,0.26270635636278084,0.6680466666666667,0.6615111666666667,0.67436,0.04608666666666668,0.04436666666666667,0.04784666666666667,0.05443969699479725,0.05271568867689488,0.05622510622609163
mixture_delay,Mixture delay,14.97058823529412,14.85621454248366,15.074987254901961,0.21912965342307053,0.21572518782575767,0.22232686976566438,0.58616,0.5809531666666666,0.5911211666666666,0.10157333333333333,0.0993931666666667,0.1036668333333333,0.043667689047043295,0.04250630257846288,0.04484191540647215
state_coupled_delay,State-coupled delay,14.902045751633986,14.538344281045749,15.284206699346404,0.24808823278502956,0.24366586991783595,0.2523038978665366,0.6517533333333333,0.6442574999999998,0.6586135000000001,0.05305333333333333,0.05073983333333333,0.055606833333333335,0.05160335823520014,0.04981192322928507,0.05338450242494669
systematic_misbinding,Systematic misbinding,15.0,15.0,15.0,0.5555703703703704,0.5553111111111111,0.5558296296296296,0.5000133333333333,0.49977983333333326,0.5002533333333333,0.49998666666666663,0.4997533333333333,0.5002133333333333,0.07138897119341564,0.07016566049382715,0.07260655144032921
