figure_id,panel_id,mechanism_id,mechanism_display_name,delay_threshold,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,40,delay_survival_probability,30,0.07089333333333332,0.000604788047480668,0.06969983333333335,0.072007,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,41,delay_survival_probability,30,0.06627333333333334,0.0005348097380739224,0.06525316666666667,0.06731366666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,42,delay_survival_probability,30,0.06185333333333333,0.0005225871391525656,0.06084,0.06283333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,43,delay_survival_probability,30,0.05792666666666667,0.0004906934650353034,0.05697316666666666,0.05883999999999999,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,44,delay_survival_probability,30,0.05412000000000001,0.0004417936273820643,0.05327316666666666,0.05498016666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,45,delay_survival_probability,30,0.05073999999999999,0.00045009832897615417,0.04988,0.05154666666666665,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,46,delay_survival_probability,30,0.04728666666666666,0.0004071412343085991,0.046526666666666674,0.048093333333333335,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,47,delay_survival_probability,30,0.04443333333333333,0.0003659135421196014,0.04374666666666666,0.04517333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,48,delay_survival_probability,30,0.04166666666666666,0.00036857393192549453,0.04095316666666665,0.04235333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,49,delay_survival_probability,30,0.039099999999999996,0.0003740735682760259,0.038386666666666666,0.03983350000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,50,delay_survival_probability,30,0.03662,0.00035691526409937466,0.03590666666666666,0.03728,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,51,delay_survival_probability,30,0.03414,0.0003641586113946415,0.03344649999999999,0.03485333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,52,delay_survival_probability,30,0.0318,0.00035545017595467145,0.03113333333333334,0.03246666666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,53,delay_survival_probability,30,0.02981333333333334,0.0003633728756295591,0.029086666666666674,0.030506833333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,54,delay_survival_probability,30,0.027759999999999996,0.00031896383969735935,0.02713983333333333,0.028346666666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,55,delay_survival_probability,30,0.02601333333333334,0.00028038287998195105,0.025440000000000004,0.02654,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,56,delay_survival_probability,30,0.024293333333333337,0.0003254328093631029,0.02367983333333333,0.024913499999999998,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,57,delay_survival_probability,30,0.02266,0.00032450138586034936,0.022,0.02328,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,58,delay_survival_probability,30,0.02116,0.0003243951046302117,0.020553166666666664,0.021759999999999998,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,59,delay_survival_probability,30,0.019739999999999997,0.00035156791662493893,0.019086666666666665,0.020413499999999998,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,60,delay_survival_probability,30,0.01821333333333334,0.00035022926262445205,0.017540000000000004,0.018886833333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,61,delay_survival_probability,30,0.016993333333333336,0.0003660894097603717,0.016320000000000005,0.017706666666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,62,delay_survival_probability,30,0.015866666666666664,0.00034485823618573197,0.015193166666666667,0.01652,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,63,delay_survival_probability,30,0.014919999999999998,0.0003426200603396223,0.014253333333333337,0.015600166666666663,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,64,delay_survival_probability,30,0.013940000000000003,0.00033247936587949673,0.013306500000000002,0.014553333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,65,delay_survival_probability,30,0.012886666666666666,0.00032201711003778684,0.012293166666666666,0.013500000000000002,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,66,delay_survival_probability,30,0.012,0.00031717140657604257,0.011419833333333332,0.012599999999999998,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,67,delay_survival_probability,30,0.011166666666666667,0.0002978981285929085,0.010573333333333334,0.011706833333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,68,delay_survival_probability,30,0.010366666666666666,0.00027942195395582364,0.009833166666666667,0.0108935,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,69,delay_survival_probability,30,0.009633333333333332,0.0002535419588632512,0.009113333333333336,0.010106833333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,70,delay_survival_probability,30,0.008906666666666667,0.00021819180285988986,0.008446666666666667,0.0093135,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,71,delay_survival_probability,30,0.008320000000000001,0.0002154065922853801,0.007893333333333334,0.008726666666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,72,delay_survival_probability,30,0.007773333333333333,0.00019528542820044956,0.007400000000000002,0.008133333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,73,delay_survival_probability,30,0.00724,0.00018480185101327055,0.006879833333333333,0.0076,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,74,delay_survival_probability,30,0.006666666666666667,0.00019566176147682655,0.006293333333333333,0.007040166666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,75,delay_survival_probability,30,0.006213333333333333,0.0001767999930653073,0.005866666666666667,0.006553333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,76,delay_survival_probability,30,0.005786666666666667,0.00015813084450756065,0.005459999999999999,0.0060866666666666664,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,77,delay_survival_probability,30,0.005286666666666666,0.00014627429228123267,0.004993333333333334,0.005559999999999999,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,78,delay_survival_probability,30,0.004873333333333333,0.00015712454488514514,0.004573333333333333,0.005173333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,79,delay_survival_probability,30,0.0044933333333333336,0.0001620935825438987,0.0041800000000000006,0.0048066666666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,80,delay_survival_probability,30,0.004073333333333333,0.00016622470135631515,0.003753333333333333,0.004373333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,81,delay_survival_probability,30,0.0037200000000000006,0.00014935878272472462,0.003426666666666667,0.003999999999999999,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,82,delay_survival_probability,30,0.0032799999999999995,0.00015119447779248594,0.0029865,0.0035800000000000007,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,83,delay_survival_probability,30,0.00296,0.00014460409685616174,0.0026866666666666675,0.003246666666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,84,delay_survival_probability,30,0.0026666666666666666,0.0001429840705968481,0.0023931666666666663,0.0029399999999999995,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,85,delay_survival_probability,30,0.002366666666666667,0.00011389986864183976,0.0021466666666666665,0.0025866666666666664,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,86,delay_survival_probability,30,0.0021133333333333334,9.52592751490148e-05,0.0019333333333333333,0.0022868333333333326,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,87,delay_survival_probability,30,0.0018933333333333332,0.00010136236728646243,0.0017000000000000001,0.0020866666666666664,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,88,delay_survival_probability,30,0.001646666666666667,9.477539490251257e-05,0.0014599999999999997,0.0018266666666666668,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,89,delay_survival_probability,30,0.0013933333333333332,9.221829839780701e-05,0.0012131666666666666,0.0015733333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,90,delay_survival_probability,30,0.0012266666666666667,8.66931878076965e-05,0.0010533333333333334,0.0013868333333333326,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,91,delay_survival_probability,30,0.0010533333333333334,8.132994151585983e-05,0.0009066666666666666,0.0012000000000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,92,delay_survival_probability,30,0.0009066666666666665,7.715238441847367e-05,0.0007599999999999999,0.0010533333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,93,delay_survival_probability,30,0.0008266666666666666,7.833516750114823e-05,0.0006799999999999999,0.0009733333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,94,delay_survival_probability,30,0.00068,7.647402083105718e-05,0.0005333333333333334,0.0008333333333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,95,delay_survival_probability,30,0.0005466666666666665,7.171676944172186e-05,0.00041999999999999996,0.0006868333333333324,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,96,delay_survival_probability,30,0.00043999999999999996,5.864367365513619e-05,0.00033333333333333327,0.0005533333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,97,delay_survival_probability,30,0.00029333333333333327,5.049942149055992e-05,0.00020000000000000004,0.0003933333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,98,delay_survival_probability,30,0.0002,4.179864156622329e-05,0.0001266666666666667,0.00028000000000000003,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,99,delay_survival_probability,30,9.333333333333334e-05,2.4882867361351375e-05,4.666666666666667e-05,0.00014000000000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,100,delay_survival_probability,30,0.0,0.0,0.0,0.0,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,0,delay_survival_probability,30,0.8290066666666666,0.0008130251912984157,0.8273598333333333,0.8305201666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,1,delay_survival_probability,30,0.7081533333333332,0.0011261033754769313,0.7060466666666666,0.7102733333333331,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,2,delay_survival_probability,30,0.6228400000000001,0.001384691342842343,0.6201526666666666,0.6254866666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,3,delay_survival_probability,30,0.56094,0.001425906446932021,0.558146,0.5636068333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,4,delay_survival_probability,30,0.5146999999999999,0.0015835867915705735,0.5113929999999999,0.517834,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,5,delay_survival_probability,30,0.4788266666666666,0.0016281922373251332,0.47565983333333334,0.48176,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,6,delay_survival_probability,30,0.4509466666666667,0.0014938935730709985,0.44826633333333343,0.453794,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,7,delay_survival_probability,30,0.42740666666666655,0.0014577729300919314,0.42464583333333333,0.43024016666666653,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,8,delay_survival_probability,30,0.40796,0.0014365155799692024,0.40518649999999995,0.4107068333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,9,delay_survival_probability,30,0.39005333333333336,0.0014455300370876444,0.38723199999999997,0.3926935,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,10,delay_survival_probability,30,0.37450666666666665,0.0015066056339993108,0.3715926666666667,0.3773003333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,11,delay_survival_probability,30,0.3603866666666667,0.0015320614415017426,0.3572530000000001,0.36340733333333325,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,12,delay_survival_probability,30,0.34700666666666663,0.0015548953716756119,0.3440464999999999,0.3500068333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,13,delay_survival_probability,30,0.3343466666666666,0.0015607523482988278,0.3313666666666666,0.3373805000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,14,delay_survival_probability,30,0.32205333333333336,0.0014581970708097065,0.31927933333333336,0.32471383333333326,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,15,delay_survival_probability,30,0.31076,0.0014870598933589673,0.3078933333333334,0.3135536666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,16,delay_survival_probability,30,0.30004000000000003,0.0014488806618951726,0.297193,0.30278716666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,17,delay_survival_probability,30,0.28955333333333333,0.0013633523029340975,0.286933,0.2922208333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,18,delay_survival_probability,30,0.27914,0.001305273125071716,0.2764533333333334,0.2815135000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,19,delay_survival_probability,30,0.26922666666666667,0.0012806511753597038,0.26658000000000004,0.2715668333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,20,delay_survival_probability,30,0.25993999999999995,0.0012563823270502253,0.25753899999999996,0.26223333333333326,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,21,delay_survival_probability,30,0.25026000000000004,0.001280378895070724,0.24774000000000002,0.25257999999999997,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,22,delay_survival_probability,30,0.24129333333333333,0.001307229529250925,0.23873300000000003,0.2438001666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,23,delay_survival_probability,30,0.23317333333333332,0.0012936887768474291,0.23049916666666667,0.23556033333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,24,delay_survival_probability,30,0.2247866666666667,0.0011627527122014382,0.22258599999999998,0.22689383333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,25,delay_survival_probability,30,0.21660666666666667,0.0010469214127356672,0.21461250000000004,0.21858683333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,26,delay_survival_probability,30,0.20944666666666664,0.0010773182256821675,0.2074265,0.211447,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,27,delay_survival_probability,30,0.20196666666666668,0.0010228687777024317,0.1999865,0.20381333333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,28,delay_survival_probability,30,0.19428666666666666,0.0010289458206901418,0.19227966666666665,0.19618,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,29,delay_survival_probability,30,0.18744000000000002,0.0010158468524271798,0.18526666666666666,0.1892801666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,30,delay_survival_probability,30,0.1810933333333333,0.0009869368999305093,0.17913316666666668,0.18299350000000006,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,31,delay_survival_probability,30,0.17451333333333333,0.0009182533811702802,0.172733,0.17622016666666665,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,32,delay_survival_probability,30,0.16814,0.000950699681843573,0.16629966666666662,0.16993383333333328,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,33,delay_survival_probability,30,0.1620666666666667,0.0009174343702711322,0.16026633333333332,0.1637935,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,34,delay_survival_probability,30,0.15624666666666664,0.0009181532355683746,0.15430649999999999,0.15800066666666668,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,35,delay_survival_probability,30,0.15066666666666667,0.0008799860674619814,0.14892633333333333,0.1523068333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,36,delay_survival_probability,30,0.14502666666666666,0.0008877575175472668,0.14337283333333334,0.14665383333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,37,delay_survival_probability,30,0.1394933333333333,0.0008916333112248691,0.13777983333333332,0.14125349999999998,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,38,delay_survival_probability,30,0.13397333333333333,0.000869442063576239,0.13230633333333333,0.13559366666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,39,delay_survival_probability,30,0.12881333333333334,0.0008909214309739007,0.12721316666666668,0.13055333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,40,delay_survival_probability,30,0.12390666666666666,0.0008893098620004962,0.12216666666666667,0.12560716666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,41,delay_survival_probability,30,0.11919333333333333,0.0009009054619331574,0.11749316666666666,0.12098666666666665,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,42,delay_survival_probability,30,0.11436666666666669,0.0008878792158372158,0.11265316666666667,0.11617333333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,43,delay_survival_probability,30,0.10976000000000001,0.0008192735778738985,0.10819333333333335,0.11135999999999997,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,44,delay_survival_probability,30,0.10551333333333333,0.0007626742624812647,0.10407999999999999,0.10700683333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,45,delay_survival_probability,30,0.10145333333333334,0.0007599112672540243,0.09999316666666666,0.10288666666666664,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,46,delay_survival_probability,30,0.09759333333333334,0.0007581879992096905,0.0962066666666667,0.09910000000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,47,delay_survival_probability,30,0.09379333333333331,0.0007364083907776055,0.09245316666666667,0.095287,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,48,delay_survival_probability,30,0.09005333333333332,0.0007972904305529705,0.08855983333333332,0.09161349999999997,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,49,delay_survival_probability,30,0.08658,0.0007884423753898221,0.08509966666666667,0.08813366666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,50,delay_survival_probability,30,0.08328666666666668,0.0007402816073883963,0.08187316666666666,0.08465333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,51,delay_survival_probability,30,0.07982666666666667,0.0007248453395611542,0.07841983333333333,0.08128683333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,52,delay_survival_probability,30,0.07670666666666667,0.0007080965797710965,0.07534616666666666,0.07810683333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,53,delay_survival_probability,30,0.07372000000000001,0.000698346157948792,0.07241316666666668,0.07506683333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,54,delay_survival_probability,30,0.0708,0.0006859509717408263,0.06949316666666668,0.07218683333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,55,delay_survival_probability,30,0.06792,0.0006465185278834257,0.06664,0.06916716666666665,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,56,delay_survival_probability,30,0.06499333333333335,0.0006038560636392333,0.06381316666666666,0.06610016666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,57,delay_survival_probability,30,0.062233333333333335,0.0006124443832752196,0.061019833333333315,0.06338016666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,58,delay_survival_probability,30,0.059546666666666664,0.0005978454290936099,0.058333333333333334,0.06072666666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,59,delay_survival_probability,30,0.05715333333333334,0.0005521688341947042,0.05603333333333334,0.058159999999999996,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,60,delay_survival_probability,30,0.05461333333333333,0.0005177256481412671,0.053659,0.05562,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,61,delay_survival_probability,30,0.052160000000000005,0.0005001517011246998,0.05120633333333333,0.05311333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,62,delay_survival_probability,30,0.049699999999999994,0.0005370631076597939,0.04868666666666668,0.05071350000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,63,delay_survival_probability,30,0.04748,0.0005460495535594995,0.04644,0.04852666666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,64,delay_survival_probability,30,0.04537333333333335,0.0005426824251432756,0.044300000000000006,0.046367,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,65,delay_survival_probability,30,0.04338666666666666,0.0005418515157624824,0.04233983333333333,0.04440666666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,66,delay_survival_probability,30,0.04152,0.000522645788933246,0.04051316666666666,0.04248666666666668,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,67,delay_survival_probability,30,0.03958,0.0005014324309003365,0.03858666666666667,0.04050016666666667,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,68,delay_survival_probability,30,0.037700000000000004,0.0004838305013359415,0.03677333333333333,0.0386,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,69,delay_survival_probability,30,0.03572,0.00046253673355211195,0.03481983333333333,0.036567,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,70,delay_survival_probability,30,0.033839999999999995,0.0004700110050068894,0.03295983333333333,0.03476683333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,71,delay_survival_probability,30,0.03215333333333333,0.0004658136703435475,0.031219833333333336,0.03300683333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,72,delay_survival_probability,30,0.03046,0.00044382351260926643,0.029620000000000004,0.031253333333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,73,delay_survival_probability,30,0.028760000000000004,0.00040450338503620356,0.027966499999999995,0.029526666666666663,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,74,delay_survival_probability,30,0.027146666666666666,0.0003926840540224735,0.026339833333333333,0.027913333333333335,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,75,delay_survival_probability,30,0.025553333333333334,0.00039136464266065755,0.02475983333333333,0.0263135,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,76,delay_survival_probability,30,0.024053333333333326,0.00037101083831283675,0.02331333333333333,0.024786666666666665,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,77,delay_survival_probability,30,0.022706666666666667,0.00034994033426841885,0.022039833333333335,0.023446666666666668,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,78,delay_survival_probability,30,0.02132,0.0003521493935850222,0.020640000000000002,0.021993333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,79,delay_survival_probability,30,0.02000666666666667,0.0003316948235030166,0.019373333333333333,0.02064,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,80,delay_survival_probability,30,0.018646666666666666,0.00034703119649535284,0.018006499999999998,0.019320000000000004,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,81,delay_survival_probability,30,0.017373333333333334,0.00034875586208836133,0.016706666666666665,0.018013499999999998,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,82,delay_survival_probability,30,0.016093333333333334,0.000319875454690431,0.015466666666666672,0.016706833333333334,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,83,delay_survival_probability,30,0.014826666666666665,0.00027605319049899484,0.014313333333333336,0.015333500000000002,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,84,delay_survival_probability,30,0.013673333333333334,0.0002438170283122554,0.013213166666666668,0.014173333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,85,delay_survival_probability,30,0.01264,0.0002310197284703814,0.012193333333333332,0.013059999999999997,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,86,delay_survival_probability,30,0.011573333333333333,0.0002400638484674362,0.011113333333333331,0.01202,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,87,delay_survival_probability,30,0.010613333333333332,0.00024181941268742348,0.010166666666666664,0.011086833333333332,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,88,delay_survival_probability,30,0.009460000000000001,0.00025228154314474585,0.008999833333333334,0.009960166666666664,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,89,delay_survival_probability,30,0.008533333333333334,0.00023553965102093773,0.008066666666666666,0.009000000000000001,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,90,delay_survival_probability,30,0.0077,0.00023562096973595188,0.007266666666666667,0.008173333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,91,delay_survival_probability,30,0.0067800000000000004,0.00020053950222842127,0.006400000000000001,0.0071600000000000006,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,92,delay_survival_probability,30,0.0057933333333333335,0.00018680208552660253,0.0054333333333333326,0.006173333333333333,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,93,delay_survival_probability,30,0.004899999999999999,0.0001741316716753726,0.004553166666666665,0.005220166666666666,2000,0.95,full,False
fig_exp1_delay_verification,A,mixture_delay,Mixture delay,94,delay_survival_probability,30,0.004246666666666667,0.0001443760521847181,0.003966666666666666,0.004519999999999999,2000,0.95,full,False
