control_id,parameter,true_value,mean_estimate,bias,sd,mcse,pair_sd,fold_sd,estimability_rate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
affine_linked,intercept,0.2,0.2000143330022043,1.4333002204325318e-05,0.0028152557591913,5.935080263300702e-06,7.682032032294281e-05,8.542806573399594e-06,1.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
affine_linked,slope,1.5,1.4999922698108588,-7.730189141241794e-06,0.0070775414102675,1.4920767393737132e-05,0.0001872831082417,2.040799294376854e-05,1.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
