route_id,route_label_rate,attribution_proxy_noise_sd,shared_seed_count,mean_pairwise_gap_discrepancy_mean,mean_pairwise_gap_discrepancy_sd,mean_pairwise_gap_discrepancy_mcse,mean_pairwise_gap_discrepancy_ci_lower,mean_pairwise_gap_discrepancy_ci_upper,route_optimal_set_conflict_rate_mean,route_optimal_set_conflict_rate_sd,route_optimal_set_conflict_rate_mcse,route_optimal_set_conflict_rate_ci_lower,route_optimal_set_conflict_rate_ci_upper,pairwise_gap_sign_disagreement_rate_mean,pairwise_gap_sign_disagreement_rate_sd,pairwise_gap_sign_disagreement_rate_mcse,pairwise_gap_sign_disagreement_rate_ci_lower,pairwise_gap_sign_disagreement_rate_ci_upper,mean_round_max_gap_defect_mean,mean_round_max_gap_defect_sd,mean_round_max_gap_defect_mcse,mean_round_max_gap_defect_ci_lower,mean_round_max_gap_defect_ci_upper,margin_certificate_rate_mean,margin_certificate_rate_sd,margin_certificate_rate_mcse,margin_certificate_rate_ci_lower,margin_certificate_rate_ci_upper,population_action_gap_defect_mean,population_action_gap_defect_sd,population_action_gap_defect_mcse,population_action_gap_defect_ci_lower,population_action_gap_defect_ci_upper,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
proxy_label,0.7,0.25,100,0.008695180834032652,0.0006620657781891224,6.620657781891223e-05,0.008567833735889171,0.008827114156873378,0.007770526315789473,0.0016579815678129802,0.00016579815678129803,0.00745263157894737,0.00810742105263158,0.01514685380116959,0.0011733376368793685,0.00011733376368793685,0.014925918128654974,0.015376097076023392,0.029139374268226704,0.0021210128174027967,0.00021210128174027967,0.028717703075726443,0.029546105903606765,0.9709515789473683,0.0033377095423280413,0.00033377095423280415,0.9703178947368423,0.9716336842105262,0.029139374268226704,0.0021210128174027967,0.00021210128174027967,0.02872571953552468,0.029533413554926453,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label,0.7,1.0,100,0.016629567823261047,0.0011405879433637087,0.00011405879433637087,0.01640898619216505,0.01685159852096841,0.019077894736842103,0.0022457695320963872,0.00022457695320963873,0.018646315789473684,0.01952421052631579,0.031339134502923985,0.002971313274813983,0.0002971313274813983,0.03077097309941521,0.03193828070175438,0.05322496660151959,0.0034146009615449303,0.00034146009615449303,0.05254601982704175,0.053916474471565945,0.9508063157894736,0.0041042466605054305,0.00041042466605054306,0.9499705263157895,0.9515622105263161,0.05322496660151959,0.0034146009615449303,0.00034146009615449303,0.05255933989053159,0.05388644535337679,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label,1.0,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label_smooth_robustness,0.0,0.25,100,0.028180940781492487,0.0013889088163593247,0.00013889088163593247,0.027908575780559008,0.028453079377425427,0.021692631578947363,0.003615464946856337,0.0003615464946856337,0.02098921052631579,0.022410578947368424,0.03315115789473684,0.0014923448218363117,0.00014923448218363117,0.03287248421052631,0.03343058011695906,0.0934331862293144,0.004317068575098127,0.00043170685750981274,0.0926227370876233,0.09425673788652729,0.9019494736842105,0.007703252570874324,0.0007703252570874324,0.9004228947368422,0.9035201578947367,0.0934331862293144,0.004317068575098127,0.00043170685750981274,0.09257019888200847,0.09429153365156863,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label_smooth_robustness,0.3,0.25,100,0.021104090285678452,0.0011200202719883051,0.00011200202719883051,0.02088244041524197,0.021327698604810385,0.01680421052631579,0.0028937756850006793,0.00028937756850006793,0.016265210526315788,0.01736642105263158,0.026959812865497076,0.0014485129825365648,0.00014485129825365649,0.026678814035087716,0.027241219883040933,0.07000868425858903,0.003485364354209298,0.0003485364354209298,0.06931520035514095,0.07069626458428122,0.9302589473684212,0.005722544259430559,0.0005722544259430559,0.9291468947368419,0.9313115789473685,0.07000868425858903,0.003485364354209298,0.0003485364354209298,0.06931297889014032,0.07068065763025926,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label_smooth_robustness,0.7,0.25,100,0.00952479902577215,0.0007086748995650226,7.086748995650226e-05,0.009377532670067332,0.00966110713746925,0.0064905263157894735,0.0014403630185572465,0.00014403630185572466,0.006197894736842105,0.006770578947368421,0.015080935672514622,0.0011792759359761805,0.00011792759359761805,0.01485730994152047,0.015322156725146198,0.03166493919885826,0.0022513029514946888,0.00022513029514946887,0.031252319429881194,0.03208640208368728,0.972183157894737,0.0032392366328283704,0.000323923663282837,0.9715493684210527,0.9728126842105264,0.03166493919885826,0.0022513029514946888,0.00022513029514946887,0.03122577909879739,0.032128437983986104,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_label_smooth_robustness,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
