figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes,x_ci_lower,x_ci_upper,proxy_noise_sigma,heatmap_value,source_labelled_normalized_recovery_value
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.10_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.1,Source-label retention q,0.5,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.1617529720129666,0.2960154761005043
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.10_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.1,Source-label retention q,1.0,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.130890807869841,0.2406682325804244
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.05,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.3021142418602368,0.5554050882700634
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.1,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.2840185165985268,0.5220567967459636
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.25,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.2699066424227854,0.4959209839391753
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,0.5,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.2709914246523068,0.4991379268552137
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.30_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.3,Source-label retention q,1.0,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.2507743482807976,0.4597692736670175
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.05,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.3878249242972049,0.7134729157167978
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.1,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.3812416311310391,0.7009981420441479
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.25,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.3760276838174194,0.6920094740163072
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,0.5,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.3773925849750112,0.6938558496008861
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.50_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.5,Source-label retention q,1.0,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.3709651274512252,0.6822770521701171
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.05,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.05,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.05,0.4556187534549757,0.8385883486570096
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.10,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.1,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.1,0.4645659614234956,0.8552915945534854
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.25,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.25,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.25,0.4639589437181568,0.8543051282897052
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_0.50,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,0.5,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,0.5,0.4646427814781377,0.8559343418744226
fig_exp4_recoverability_boundary,c,exp4_recoverability_boundary,recoverability_phase_map,q_0.70_sigma_1.00,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,oracle_normalized_recovery,arrival_oracle_normalized_recovery,source_label_rate_q,0.7,Source-label retention q,1.0,,,,fast_preview_point_estimate_only,3,0,,,primary_setting_beta_200,controlled structural_high setting with beta=2.00,fast,False,"Heatmap raw metric is retained; vmin/vmax only standardise colour display. In panel (c), sigma perturbs only the attribution proxy used to weight candidate historical sources. The decision-time context proxy is held fixed at sigma = 0.25. A value of one in the arrival-oracle normalized recovery map corresponds to the latent action oracle, not to the source-labelled online reference.",,,1.0,0.4518318209601962,0.8318570009871991
