control_id,parameter,true_value,mean_estimate,bias,sd,mcse,pair_sd,fold_sd,estimability_rate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
affine_linked,intercept,0.2,0.2000143330022043,1.4333002204325318e-05,0.0028152557591913,5.935080263300702e-06,7.682032032294281e-05,8.542806573399594e-06,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
affine_linked,slope,1.5,1.4999922698108588,-7.730189141241794e-06,0.0070775414102675,1.4920767393737132e-05,0.0001872831082417,2.040799294376854e-05,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
