route_id,route_label_rate,attribution_proxy_noise_sd,shared_seed_count,population_action_gap_defect_mean,population_action_gap_defect_sd,population_action_gap_defect_mcse,population_action_gap_defect_ci_lower,population_action_gap_defect_ci_upper,route_optimal_set_conflict_rate_mean,route_optimal_set_conflict_rate_sd,route_optimal_set_conflict_rate_mcse,route_optimal_set_conflict_rate_ci_lower,route_optimal_set_conflict_rate_ci_upper,pairwise_gap_sign_disagreement_rate_mean,pairwise_gap_sign_disagreement_rate_sd,pairwise_gap_sign_disagreement_rate_mcse,pairwise_gap_sign_disagreement_rate_ci_lower,pairwise_gap_sign_disagreement_rate_ci_upper,margin_certificate_rate_mean,margin_certificate_rate_sd,margin_certificate_rate_mcse,margin_certificate_rate_ci_lower,margin_certificate_rate_ci_upper,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication,dgp
proxy_label,0.0,0.25,100,0.085976536459264,0.0040956003461479,0.0004095600346147,0.0851952285195192,0.0867442545246126,0.0249284210526315,0.0038684076352264,0.0003868407635226,0.0241452631578947,0.0256358421052631,0.0301271111111111,0.0012889227962583,0.0001288922796258,0.0298697918128655,0.0303703274853801,0.8990231578947367,0.0079903419694757,0.0007990341969475,0.8974355789473684,0.9006108421052633,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Primary parity-floor DGP
proxy_label,0.3,0.25,100,0.0644520981012076,0.0033205801128405,0.000332058011284,0.0638330403817295,0.0650980436262243,0.019178947368421,0.0031018236657558,0.0003101823665755,0.0185872631578947,0.0197852631578947,0.0240730760233918,0.0012541234189047,0.0001254123418904,0.0238327918128654,0.0243246900584795,0.9279852631578948,0.0058807653215095,0.0005880765321509,0.926827210526316,0.9291642631578948,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Primary parity-floor DGP
proxy_label,0.7,0.25,100,0.0291393742682267,0.0021210128174027,0.0002121012817402,0.0287247729811861,0.0295643045227808,0.0077705263157894,0.0016579815678129,0.0001657981567812,0.0074526315789473,0.0081074210526315,0.0128518362573099,0.0010189035611236,0.0001018903561123,0.0126564596491228,0.013051465497076,0.9709515789473684,0.003337709542328,0.0003337709542328,0.9702925789473684,0.9715853684210526,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Primary parity-floor DGP
proxy_label,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Primary parity-floor DGP
proxy_label_smooth_robustness,0.0,0.25,100,0.0934331862293144,0.0043170685750981,0.0004317068575098,0.092606443498836,0.0942835934259551,0.0216926315789473,0.0036154649468563,0.0003615464946856,0.0209892105263157,0.0224105789473684,0.0299756257309941,0.001290240328276,0.0001290240328276,0.029740314619883,0.0302150538011695,0.9019494736842104,0.0077032525708743,0.0007703252570874,0.9004882105263157,0.903381105263158,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Smooth no-parity-floor DGP
proxy_label_smooth_robustness,0.3,0.25,100,0.070008684258589,0.0034853643542092,0.0003485364354209,0.0693257944928261,0.0707021069354761,0.0168042105263157,0.0028937756850006,0.0002893775685,0.0162652105263157,0.0173664210526315,0.023982081871345,0.0012631143229052,0.0001263114322905,0.0237330350877192,0.0242295040935672,0.9302589473684212,0.0057225442594305,0.000572254425943,0.9291661578947368,0.931393789473684,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Smooth no-parity-floor DGP
proxy_label_smooth_robustness,0.7,0.25,100,0.0316649391988582,0.0022513029514946,0.0002251302951494,0.0312073514544694,0.0320841023313849,0.0064905263157894,0.0014403630185572,0.0001440363018557,0.0061978947368421,0.0067705789473684,0.0128027602339181,0.0010268729670036,0.0001026872967003,0.0126109345029239,0.0130164385964912,0.972183157894737,0.0032392366328283,0.0003239236632828,0.9715473157894736,0.972776842105263,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Smooth no-parity-floor DGP
proxy_label_smooth_robustness,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate,Smooth no-parity-floor DGP
