audit_design_id,audit_evidence_rate,mean_labelled_sample_size,mean_effective_sample_size,mean_effective_to_labelled_ratio,mean_effective_to_population_ratio,mean_weight_min,mean_weight_median,mean_weight_p95,mean_weight_max,mean_weight_cv,mean_lower_clip_fraction,mean_upper_clip_fraction,mean_minimum_inclusion_probability,mean_maximum_inclusion_probability,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
ambiguity_selective_ipw,0.1,189.853,108.77872971300316,0.5722158396410439,0.0572519630068437,1.0530738431193147,7.41555565927946,20.0,20.0,0.8675600427741634,0.7729115789473684,0.0108205263157894,0.05,0.9496110012136524,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_ipw,0.3,570.271,365.36173612045184,0.6406253163662948,0.1922956505897114,1.0526315789473684,2.8594276488095067,8.403022535532367,18.164712279502265,0.7500797886427109,0.0066336842105263,0.0418826315789473,0.0500034937447086,0.95,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
ambiguity_selective_ipw,0.5,950.109,774.3999433051836,0.8150756835416048,0.4075789175290439,1.0526315789473684,1.8411695934153949,3.94306486879168,8.880587751791285,0.476353476775899,0.0004026315789473,0.0520931578947368,0.062583427560981,0.95,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
