audit_design_id,audit_evidence_rate,mean_ambiguity_defect_correlation,mean_included_defect,mean_excluded_defect,mean_selection_defect_difference,mean_route_label_audit_mask_correlation,ambiguity_decile,mean_ambiguity,mean_true_unit_defect,monte_carlo_replications,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
ambiguity_decile_population,,,,,,,1.0,0.20550250396165842,0.019020143139298114,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,2.0,0.2382929998930393,0.021777229896619593,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,3.0,0.26296137653398544,0.02424405917286369,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,4.0,0.28256359194317393,0.023201783013159612,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,5.0,0.2994130717332775,0.02430483225704405,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,6.0,0.31191705155236754,0.022242370776334782,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,7.0,0.32223346858594204,0.024286659437286237,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,8.0,0.3417520143035927,0.047530902427920775,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,9.0,0.39739547419384963,0.22096104608065756,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,10.0,0.5809792063196099,0.2183325008777464,1000.0,full_20260806T021401Z_5627f17b,full,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,889bc77120cd52de73c2d0659d1575aaa395196e,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,52e2ca0be113392807336020532d3996823a4d02465ecae60b1fa37dcbffdd9c,c418ceaf99072b87f00aac0070d20925fe3c9f0eefd10dde8e2736e2c993ddf0,exp4_controlled_route_audit_v2,aggregate
