contrast_family,contrast_id,fixed_parameter,level_from,level_to,paired_mean_difference,paired_sd,paired_mcse,ci_lower,ci_upper,direction_agreement_rate,exact_zero_rate,non_finite_count,shared_seed_count,expected_direction,is_primary_contrast,primary_contrast_half_width,primary_contrast_relative_half_width,monte_carlo_precision_gate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
route_label_rate,q_0.3_to_0.7__sigma_1,sigma_proxy=1,0.3,0.7,-0.0614924489881493,0.0040241640367042,0.0004024164036704,-0.062295577142855,-0.0607367928629579,1.0,0.0,0,100,decrease,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
route_label_rate,q_0.7_to_1__sigma_1,sigma_proxy=1,0.7,1.0,-0.0532249666015195,0.0034146009615449,0.0003414600961544,-0.053903619375501,-0.0525485447140675,1.0,0.0,0,100,decrease,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_0,q_route=0,0.0,0.1,0.0005304369683626,0.0002766278500432,2.7662785004322888e-05,0.0004768567406025,0.000584147487038,0.97,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_0,q_route=0,0.1,0.25,0.0030581710052802,0.0004564704625451,4.564704625451576e-05,0.0029637643275014,0.0031404313857976,1.0,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_0,q_route=0,0.25,1.0,0.0645471503788059,0.0043423933791744,0.0004342393379174,0.0637294755561271,0.0654186281102006,1.0,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_0.3,q_route=0.3,0.0,0.1,0.000437324473446,0.0002408637733983,2.40863773398313e-05,0.0003925636202277,0.0004843017881201,0.95,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_0.3,q_route=0.3,0.1,0.25,0.0025004345266138,0.0004174152356746,4.1741523567461615e-05,0.0024129039401002,0.0025807027771024,1.0,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_0.3,q_route=0.3,0.25,1.0,0.0502653174884612,0.0038729219605954,0.0003872921960595,0.0495226399023122,0.0509865698645485,1.0,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_0.7,q_route=0.7,0.0,0.1,0.0002363548093703,0.0001856816238686,1.856816238686786e-05,0.0001989861432947,0.0002711937338253,0.89,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_0.7,q_route=0.7,0.1,0.25,0.0012857075561154,0.0003278666711771,3.278666711771244e-05,0.0012200242532933,0.0013486747981277,1.0,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_0.7,q_route=0.7,0.25,1.0,0.0240855923332928,0.002650000979262,0.0002650000979262,0.0235701083571574,0.0245857328295932,1.0,0.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_1,q_route=1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_1,q_route=1,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_1,q_route=1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
