experiment_id,subexperiment_id,setting_id,delay_setting,delay_family,setting_role,policy_dependent_delay,regime,method,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,run_mode,paper_result,input_data_status,n_seeds,ci_level,uncertainty_unit,n_bootstrap,mean_delay,trace_observed_mean_delay,arrival_rate,censor_ratio,ranking_reversal_rate,loss_map_mismatch_rate,delta_attr_event_per_arrival,abs_delta_attr_event_per_arrival,source_state_mismatch_mean,source_context_mismatch_mean,proxy_state_error_mean,soft_attribution_true_mass,soft_attribution_top1_accuracy,assignment_entropy,attribution_error,effective_feedback_units,n_observed_arrivals,n_soft_assignment_events
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,naive_ewma,arrival_time_ewma,Arrival time with EWMA,arrival_time,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.1352815755484553,0.8650763093208897,0.5178416404009943,0.6348463543166445,,,,,,4885.4,4885.4,0.0
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,delayed_ucb,delayed_ucb,Delayed UCB,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.1312663930538699,0.8712616992294607,0.5178416404009943,0.6348463543166445,,,,,,4885.4,4885.4,0.0
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,delayed_exp3,delayed_exp3,Delayed EXP3,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.0067312692341937,1.2482649769964476,0.5178416404009943,0.6348463543166445,,,,,,4885.4,4885.4,0.0
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,Arrival time sliding window,arrival_time,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.0028598054240808,1.1663750957304264,0.5178416404009943,0.6348463543166445,,,,,,4885.4,4885.4,0.0
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,anonymous_delayed,anonymous_delayed,Anonymous delayed,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,-0.0001897215870514,1.2619137818863044,0.5178416404009943,0.6348463543166445,,,,,,4885.4,4885.4,0.0
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,causal_labeled,source_labelled,Source labelled,source_labelled,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.221574037701057,0.7578274412179353,0.5178416404009943,0.6348463543166445,,,,,,1465.1333333333334,4885.4,0.0
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,causal_em,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.2276151949507474,0.7100276090871297,0.5178416404009943,0.6348463543166445,,0.0713023650286587,0.1719717287775858,3.3122308773085583,0.9286976349713414,4885.4,4885.4,3420.266666666667
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.2246045438893799,0.7053152876405656,0.5178416404009943,0.6348463543166445,,0.0453808426005519,0.1685427042751891,3.495966971534536,0.954619157399448,4885.4,4885.4,3420.266666666667
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,proxy,proxy_state,Filtered state proxy,proxy_state,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.2055111546079226,0.6526983890213512,0.5178416404009943,0.6348463543166445,0.1978656113420921,0.0727523545074663,0.1719854808752206,3.3076885202371367,0.927247645492534,4885.4,4885.4,3420.266666666667
exp1_controlled_validity,matched_mean_delay,mixture_matched_15,mixture_matched_15,mixture,matched_primary,False,unlabelled,oracle,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.004346825333018,15.004346825333018,0.9770799999999998,0.02292,0.5465428408952416,0.5465428408952416,0.3582745456302202,0.4082103596727421,0.5178416404009943,0.6348463543166445,,,,,,0.0,4885.4,0.0
