contrast_family,contrast_id,fixed_parameter,level_from,level_to,paired_mean_difference,paired_sd,paired_mcse,ci_lower,ci_upper,direction_agreement_rate,exact_zero_rate,non_finite_count,shared_seed_count,expected_direction,is_primary_contrast,primary_contrast_half_width,primary_contrast_relative_half_width,monte_carlo_precision_gate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
route_label_rate,q_0.3_to_0.7__sigma_1,sigma_proxy=1,0.29999999999999999,0.69999999999999996,-0.061492448988149297,0.0040241640367041998,0.00040241640367040001,-0.062295577142855003,-0.060736792862957897,1,0,0,100,decrease,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
route_label_rate,q_0.7_to_1__sigma_1,sigma_proxy=1,0.69999999999999996,1,-0.053224966601519499,0.0034146009615449,0.00034146009615440001,-0.053903619375500998,-0.052548544714067502,1,0,0,100,decrease,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_0,q_route=0,0,0.10000000000000001,0.00053043696836259997,0.00027662785004319999,2.7662785004322888e-05,0.00047685674060250001,0.00058414748703800002,0.96999999999999997,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_0,q_route=0,0.10000000000000001,0.25,0.0030581710052802,0.00045647046254509999,4.564704625451576e-05,0.0029637643275013999,0.0031404313857976,1,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_0,q_route=0,0.25,1,0.064547150378805901,0.0043423933791744002,0.00043423933791740001,0.063729475556127096,0.065418628110200605,1,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_0.3,q_route=0.3,0,0.10000000000000001,0.00043732447344600002,0.00024086377339830001,2.40863773398313e-05,0.0003925636202277,0.00048430178812010002,0.94999999999999996,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_0.3,q_route=0.3,0.10000000000000001,0.25,0.0025004345266138,0.00041741523567459998,4.1741523567461615e-05,0.0024129039401002,0.0025807027771024,1,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_0.3,q_route=0.3,0.25,1,0.050265317488461199,0.0038729219605954002,0.00038729219605949998,0.049522639902312197,0.050986569864548498,1,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_0.7,q_route=0.7,0,0.10000000000000001,0.00023635480937030001,0.0001856816238686,1.8568162386867861e-05,0.00019898614329470001,0.00027119373382529998,0.89000000000000001,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_0.7,q_route=0.7,0.10000000000000001,0.25,0.0012857075561153999,0.00032786667117710002,3.2786667117712438e-05,0.0012200242532933001,0.0013486747981277,1,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_0.7,q_route=0.7,0.25,1,0.024085592333292799,0.0026500009792620001,0.00026500009792620002,0.0235701083571574,0.024585732829593199,1,0,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0_to_0.1__q_1,q_route=1,0,0.10000000000000001,0,0,0,0,0,0,1,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.1_to_0.25__q_1,q_route=1,0.10000000000000001,0.25,0,0,0,0,0,0,1,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
proxy_noise_sd,sigma_0.25_to_1__q_1,q_route=1,0.25,1,0,0,0,0,0,0,1,0,100,increase,False,,,REPORTED_NOT_GATED,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate
