figure_id,panel_id,mechanism_id,mechanism_display_name,delay_threshold,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,80,delay_survival_probability,30,0.0040733333333333,0.0001662247013563,0.0037465,0.0043735,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,81,delay_survival_probability,30,0.00372,0.0001493587827247,0.0034265,0.004,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,82,delay_survival_probability,30,0.0032799999999999,0.0001511944777924,0.0029866666666666,0.0035666666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,83,delay_survival_probability,30,0.00296,0.0001446040968561,0.0026866666666666,0.0032533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,84,delay_survival_probability,30,0.0026666666666666,0.0001429840705968,0.0023933333333333,0.0029466666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,85,delay_survival_probability,30,0.0023666666666666,0.0001138998686418,0.0021533333333333,0.0025866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,86,delay_survival_probability,30,0.0021133333333333,9.52592751490148e-05,0.0019333333333333,0.0022933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,87,delay_survival_probability,30,0.0018933333333333,0.0001013623672864,0.0016933333333333,0.0020866666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,88,delay_survival_probability,30,0.0016466666666666,9.477539490251256e-05,0.0014666666666666,0.0018266666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,89,delay_survival_probability,30,0.0013933333333333,9.2218298397807e-05,0.00122,0.0015799999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,90,delay_survival_probability,30,0.0012266666666666,8.66931878076965e-05,0.0010666666666666,0.0013933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,91,delay_survival_probability,30,0.0010533333333333,8.132994151585983e-05,0.0009066666666666,0.0012,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,92,delay_survival_probability,30,0.0009066666666666,7.715238441847367e-05,0.0007533333333333,0.00106,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,93,delay_survival_probability,30,0.0008266666666666,7.833516750114823e-05,0.0006733333333333,0.0009733333333333,2000,0.95,paper,True
