subexperiment_id,setting_id,delay_state_coupling_beta,notes,experiment_id,seed,source_label_rate_q,proxy_noise_sigma,causal_regret_per_round,causal_regret_all_rounds,final_causal_regret,n_eval_rounds,labelled_arrivals,anonymous_arrivals,total_arrivals,labelled_arrival_fraction,min_label_arrival_gap,wrong_assignment_rate,proxy_state_error_per_round,proxy_ranking_reversal_rate,absolute_proxy_distortion_per_round,context_misclassification_rate,action_trace_sha256,proxy_observation_interface,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,mean_delay,pending_at_horizon,pending_fraction,source_state_mismatch,ranking_reversal_rate,arrival_time_regret,proxy_oracle_regret,source_labelled_reference_regret,oracle_normalized_recovery,oracle_normalized_recovery_denominator,source_labelled_normalized_recovery,source_labelled_normalized_recovery_denominator
recoverability_phase_map,q_1.00_sigma_0.05,2.0,,exp4_recoverability_boundary,0,1.0,0.05,0.2715466098115454,0.2851474888710318,1425.7374443551594,4750,4994,0,4994,1.0,1.0,0.0,0.0787471250898417,0.0048,0.0160984263873599,0.3966,66a933e0bde3eedc7a2f236dee4fcf5ee8db1c85790e69bb62a1e00638a3e569,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3099647131019238,0.1643972767320785,0.6171802271226542,2.639998257533541e-06,0.2715466098115454,0.5600229569604313,0.6171775871243966,1.0,0.3456336173111088
recoverability_phase_map,q_1.00_sigma_0.10,2.0,,exp4_recoverability_boundary,0,1.0,0.1,0.2715466098115454,0.2851474888710318,1425.7374443551594,4750,4994,0,4994,1.0,1.0,0.0,0.1574942501796835,0.0666,0.0350077188086978,0.3966,66a933e0bde3eedc7a2f236dee4fcf5ee8db1c85790e69bb62a1e00638a3e569,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3099647131019238,0.1643972767320785,0.6171802271226542,2.639998257533541e-06,0.2715466098115454,0.5600229569604313,0.6171775871243966,1.0,0.3456336173111088
recoverability_phase_map,q_1.00_sigma_0.25,2.0,,exp4_recoverability_boundary,0,1.0,0.25,0.2715466098115454,0.2851474888710318,1425.7374443551594,4750,4994,0,4994,1.0,1.0,0.0,0.3937356254492087,0.3966,0.0924099468738912,0.3966,66a933e0bde3eedc7a2f236dee4fcf5ee8db1c85790e69bb62a1e00638a3e569,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3099647131019238,0.1643972767320785,0.6171802271226542,2.639998257533541e-06,0.2715466098115454,0.5600229569604313,0.6171775871243966,1.0,0.3456336173111088
recoverability_phase_map,q_1.00_sigma_0.50,2.0,,exp4_recoverability_boundary,0,1.0,0.5,0.2715466098115454,0.2851474888710318,1425.7374443551594,4750,4994,0,4994,1.0,1.0,0.0,0.7874712508984175,0.628,0.1480214179355693,0.3966,66a933e0bde3eedc7a2f236dee4fcf5ee8db1c85790e69bb62a1e00638a3e569,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3099647131019238,0.1643972767320785,0.6171802271226542,2.639998257533541e-06,0.2715466098115454,0.5600229569604313,0.6171775871243966,1.0,0.3456336173111088
recoverability_phase_map,q_1.00_sigma_1.00,2.0,,exp4_recoverability_boundary,0,1.0,1.0,0.2715466098115454,0.2851474888710318,1425.7374443551594,4750,4994,0,4994,1.0,1.0,0.0,1.574942501796835,0.7688,0.1726753698885926,0.3966,66a933e0bde3eedc7a2f236dee4fcf5ee8db1c85790e69bb62a1e00638a3e569,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3099647131019238,0.1643972767320785,0.6171802271226542,2.639998257533541e-06,0.2715466098115454,0.5600229569604313,0.6171775871243966,1.0,0.3456336173111088
recoverability_phase_map,q_0.00_sigma_0.05,2.0,,exp4_recoverability_boundary,1,0.0,0.05,0.5476146929552771,0.5521216287477259,2760.608143738629,4750,0,4994,4994,0.0,,0.0,0.0790684639332706,0.005,0.0157831027936365,0.3866,69366ed430c8dc31edb8005de7d640d7e0849cd86675861eb98a9ff9538133e9,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3045664778659978,0.1645975170204245,0.6132363305526574,0.0,0.2741688887136372,0.1070087245780776,0.6132363305526574,0.19353564954943567,0.33906744183902016
recoverability_phase_map,q_0.00_sigma_0.10,2.0,,exp4_recoverability_boundary,1,0.0,0.1,0.5356451567218372,0.541698134519946,2708.49067259973,4750,0,4994,4994,0.0,,0.0,0.1581369278665412,0.074,0.0344889769754094,0.3866,b64402b59ca3eb8b32071a043223e18a1dfb1445efec71fe5fd6472c0c300880,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3045664778659978,0.1645975170204245,0.6132363305526574,0.0,0.2741688887136372,0.12652735978785515,0.6132363305526574,0.22883699304770846,0.33906744183902016
recoverability_phase_map,q_0.00_sigma_0.25,2.0,,exp4_recoverability_boundary,1,0.0,0.25,0.551098171718607,0.5543350793444812,2771.6753967224063,4750,0,4994,4994,0.0,,0.0,0.3953423196663531,0.3866,0.0913546678260461,0.3866,87c5ac6916d2bba4ae2f3cdc7c0e243c645fa32cc47e5c428b2d3bdb34b0d557,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3045664778659978,0.1645975170204245,0.6132363305526574,0.0,0.2741688887136372,0.101328241231322,0.6132363305526574,0.18326194487158062,0.33906744183902016
recoverability_phase_map,q_0.00_sigma_0.50,2.0,,exp4_recoverability_boundary,1,0.0,0.5,0.561237481146578,0.5642828694879709,2821.4143474398543,4750,0,4994,4994,0.0,,0.0,0.7906846393327062,0.6192,0.1457824937702573,0.3866,7ff5342b60cf4664b4ec30589e60a2b6a0dbf0fdb9295eb70755abcf465e807b,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3045664778659978,0.1645975170204245,0.6132363305526574,0.0,0.2741688887136372,0.08479414348986343,0.6132363305526574,0.15335842664235208,0.33906744183902016
recoverability_phase_map,q_0.00_sigma_1.00,2.0,,exp4_recoverability_boundary,1,0.0,1.0,0.5579548680710958,0.5613457070335324,2806.728535167662,4750,0,4994,4994,0.0,,0.0,1.5813692786654123,0.7534,0.1694672819763349,0.3866,6386e7376c48297fa9b1b0d49f126b40c3233c9c16e32349b8d9d3eb16588717,simulator_emitted,proxy_label_recovery,Proxy label recovery,partial_attribution_proxy,none,False,True,2.0,6,0.0012,0.3045664778659978,0.1645975170204245,0.6132363305526574,0.0,0.2741688887136372,0.09014707662825695,0.6132363305526574,0.1630397250226332,0.33906744183902016
