figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes
fig_exp1_proxy_quality,panel_a,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,causal_regret_per_round,R_T^c / T,proxy_state_error_per_round,0.2172760552543783,Good proxy,0.8216746856644823,0.6473977346917572,1.118850890044817,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_proxy_quality,Same state/context/delay path; only proxy observation noise differs.,fast,False,
fig_exp1_proxy_quality,panel_a,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,causal_regret_per_round,R_T^c / T,proxy_state_error_per_round,0.6703132119579092,Bad proxy,1.1469366488327453,0.8624226605583333,1.3511576992299237,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_proxy_quality,Same state/context/delay path; only proxy observation noise differs.,fast,False,
