figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,625,625,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,650,650,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,675,675,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,700,700,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,725,725,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,750,750,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,775,775,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,800,800,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,825,825,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,850,850,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,875,875,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,900,900,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,925,925,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,950,950,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,975,975,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1000,1000,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1025,1025,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1050,1050,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1075,1075,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1100,1100,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1125,1125,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1150,1150,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1175,1175,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1200,1200,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1225,1225,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1250,1250,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1275,1275,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1300,1300,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1325,1325,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1350,1350,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1375,1375,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1400,1400,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1425,1425,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
fig_app_exp1_selected_trajectories,zero_static,exp1_controlled_validity,source_binding_validity,zero_static,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,cumulative_causal_regret,R_t^c,time_step,1450,1450,0.0,0.0,0.0,0.95,shared_simulation_seed,30,2000,0,0,selected_labelled_trajectories,Selected labelled-regime trajectories at regular time intervals.,full,True,Appendix trajectory diagnostic.
