method_id,delay_state_coupling_beta,n_seeds,n_rows,causal_regret_per_round_mean,causal_regret_per_round_se,causal_regret_per_round_ci_low,causal_regret_per_round_ci_high,causal_regret_all_rounds_mean,causal_regret_all_rounds_se,causal_regret_all_rounds_ci_low,causal_regret_all_rounds_ci_high,final_causal_regret_mean,final_causal_regret_se,final_causal_regret_ci_low,final_causal_regret_ci_high,mean_delay_mean,mean_delay_se,mean_delay_ci_low,mean_delay_ci_high,pending_at_horizon_mean,pending_at_horizon_se,pending_at_horizon_ci_low,pending_at_horizon_ci_high,pending_fraction_mean,pending_fraction_se,pending_fraction_ci_low,pending_fraction_ci_high,source_state_mismatch_mean,source_state_mismatch_se,source_state_mismatch_ci_low,source_state_mismatch_ci_high,ranking_reversal_rate_mean,ranking_reversal_rate_se,ranking_reversal_rate_ci_low,ranking_reversal_rate_ci_high,wrong_assignment_rate_mean,wrong_assignment_rate_se,wrong_assignment_rate_ci_low,wrong_assignment_rate_ci_high,labelled_arrival_fraction_mean,labelled_arrival_fraction_se,labelled_arrival_fraction_ci_low,labelled_arrival_fraction_ci_high,ci_level,uncertainty_unit,n_bootstrap,proxy_state_error_per_round_mean,proxy_state_error_per_round_se,proxy_state_error_per_round_ci_low,proxy_state_error_per_round_ci_high,absolute_proxy_distortion_per_round_mean,absolute_proxy_distortion_per_round_se,absolute_proxy_distortion_per_round_ci_low,absolute_proxy_distortion_per_round_ci_high,proxy_ranking_reversal_rate_mean,proxy_ranking_reversal_rate_se,proxy_ranking_reversal_rate_ci_low,proxy_ranking_reversal_rate_ci_high
proxy_label_recovery,0.5,3,3,0.5350196281797458,0.006953032507732576,,,0.5387353154453434,0.006218660412853367,,,2693.6765772267167,31.09330206426691,,,2.0,0.0,,,3.3333333333333335,0.33333333333333337,,,0.0006666666666666666,6.66666666666667e-05,,,0.23438642716349578,0.0020293233170618607,,,0.10640435502294167,0.0009872987593936389,,,0.0,0.0,,,0.0,0.0,,,,fast_preview_point_estimate_only,0,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,
proxy_label_recovery,1.0,3,3,0.5456113470185135,0.005768735690315458,,,0.5486558458378749,0.004987776110939675,,,2743.2792291893743,24.938880554698372,,,2.0,0.0,,,4.0,0.5773502691896258,,,0.0007999999999999999,0.00011547005383792518,,,0.28945120910455363,0.002545738044172998,,,0.15018669993961542,0.0005037733846826377,,,0.0,0.0,,,0.0,0.0,,,,fast_preview_point_estimate_only,0,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,
proxy_label_recovery,1.5,3,3,0.5457216590343347,0.009062811828825035,,,0.548757581936414,0.008299194249496862,,,2743.7879096820707,41.49597124748422,,,2.0,0.0,,,6.333333333333333,0.33333333333333337,,,0.0012666666666666666,6.66666666666667e-05,,,0.30871296539463666,0.0028332059057492383,,,0.1656763735683033,0.0012152129988311242,,,0.0,0.0,,,0.0,0.0,,,,fast_preview_point_estimate_only,0,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,
proxy_label_recovery,2.0,3,3,0.5448747863788254,0.005337058996524331,,,0.5478180303681938,0.004760630638188771,,,2739.0901518409687,23.803153190943867,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.0,0.0,,,,fast_preview_point_estimate_only,0,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,
proxy_label_recovery,3.0,3,3,0.5450909751002738,0.009264516526772503,,,0.5478764148755276,0.008125624644067643,,,2739.3820743776378,40.62812322033837,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.3100910129413545,0.003928788893205756,,,0.1660659458016286,0.0018144810064168097,,,0.0,0.0,,,0.0,0.0,,,,fast_preview_point_estimate_only,0,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,
source_labelled_reference,0.0,3,3,0.284064024154219,0.00595956819590101,,,0.29776495027030186,0.005929358142912461,,,1488.8247513515096,29.64679071456233,,,2.0,0.0,,,2.3333333333333335,0.33333333333333337,,,0.00046666666666666666,6.666666666666664e-05,,,0.1815830548299823,0.0013854848959354053,,,0.064229867785951,0.0014029410924457297,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
source_labelled_reference,0.25,3,3,0.2811561497259106,0.008813330101498432,,,0.295063363002193,0.008320524786044814,,,1475.316815010965,41.60262393022408,,,2.0,0.0,,,3.0,0.5773502691896258,,,0.0006,0.00011547005383792517,,,0.2070454491236661,0.0013962243267185328,,,0.08451723251282857,0.0006677909231202637,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
source_labelled_reference,0.5,3,3,0.2822823191538894,0.007622694805314079,,,0.2960065106722709,0.007032917429827565,,,1480.0325533613548,35.164587149137944,,,2.0,0.0,,,3.3333333333333335,0.33333333333333337,,,0.0006666666666666666,6.66666666666667e-05,,,0.23438642716349578,0.0020293233170618607,,,0.10640435502294167,0.0009872987593936389,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
source_labelled_reference,1.0,3,3,0.28305778719516966,0.0054491985557401255,,,0.2966730594621922,0.005154219119084504,,,1483.3652973109608,25.771095595422445,,,2.0,0.0,,,4.0,0.5773502691896258,,,0.0007999999999999999,0.00011547005383792518,,,0.28945120910455363,0.002545738044172998,,,0.15018669993961542,0.0005037733846826377,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
source_labelled_reference,1.5,3,3,0.2736126513398382,0.0058566218574953,,,0.2877246911041866,0.005439455704913334,,,1438.6234555209328,27.19727852456653,,,2.0,0.0,,,6.333333333333333,0.33333333333333337,,,0.0012666666666666666,6.66666666666667e-05,,,0.30871296539463666,0.0028332059057492383,,,0.1656763735683033,0.0012152129988311242,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
source_labelled_reference,2.0,3,3,0.2769291136819314,0.004141139592161157,,,0.29093971467017155,0.0036365054466154356,,,1454.698573350858,18.182527233077174,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
source_labelled_reference,3.0,3,3,0.27180798463661743,0.007410695291260732,,,0.2860270317206031,0.006717489504865348,,,1430.135158603016,33.58744752432681,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.3100910129413545,0.003928788893205756,,,0.1660659458016286,0.0018144810064168097,,,0.0,0.0,,,1.0,0.0,,,,fast_preview_point_estimate_only,0,,,,,,,,,,,,
