experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,zero_static,unlabelled,delayed_exp3,delayed_exp3,causal_regret_per_round,0.252133004115233,0.00038323338025540905,0.2513487407407472,0.2528770534979492,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,zero_static,unlabelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,0.03793777777777763,0.00034500480380605947,0.03728192592592579,0.038597547325102725,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,zero_static,unlabelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,0.3943223045267686,0.0009055160268974339,0.39260706172841464,0.3961942386831473,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,zero_static,unlabelled,causal_labeled,source_labelled,causal_regret_per_round,0.39574057613170693,0.0009733233512599043,0.393926469135822,0.39758753909467004,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,zero_static,unlabelled,causal_em,soft_attribution_em,causal_regret_per_round,0.03210205761316864,0.0004568353209543115,0.031205909465020498,0.03296729218106987,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,zero_static,unlabelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.043519999999999885,0.004435101722774973,0.03617886419753079,0.05340691358024694,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,zero_static,unlabelled,proxy,proxy_state,causal_regret_per_round,0.032798683127571907,0.00040303316704216283,0.03201050205761306,0.033590831275720046,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,naive,arrival_time_naive,causal_regret_per_round,0.17645432098765554,0.022878801299573256,0.13576281481481597,0.22128404938271887,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.35539292181071175,0.018187922139400858,0.32418307818931336,0.39424661728396093,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.11072855967078014,0.00599016791484173,0.09967343209876538,0.12268327572016038,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,0.3950748971193613,0.0008165899823355197,0.3936098436214189,0.39668688065845586,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,0.22083292181070063,0.007965044639717148,0.20582230452674688,0.2368408395061751,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,0.39532115226339415,0.0010588502042032455,0.39330432921812664,0.3974765925926125,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,causal_labeled,source_labelled,causal_regret_per_round,0.03393251028806574,0.0003615669965275477,0.03322576131687232,0.034635884773662445,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.03490172839506162,0.00031705862698343186,0.03426762139917685,0.03549180246913569,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.03400493827160483,0.0003672024586642246,0.03331155555555546,0.03470562962962952,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,labelled,proxy,proxy_state,causal_regret_per_round,0.0342235390946501,0.00039191559334729047,0.03347484773662541,0.03499795884773651,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,naive,arrival_time_naive,causal_regret_per_round,0.17776329218107012,0.03090245643940722,0.12280344032921788,0.24256979423868671,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.3353942386831415,0.01155611133506172,0.3149753415637987,0.3588921152263531,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.10826139917695324,0.007362989169759774,0.09490525102880709,0.12298479012345327,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,0.3940431275720358,0.0009747890023534445,0.3921600000000193,0.39587160493829104,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,0.2279637860082319,0.009252485121512704,0.21142521810699605,0.2451211028806631,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,0.3964055967078386,0.0010166355505945906,0.39441642798355847,0.398414502057633,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,causal_labeled,source_labelled,causal_regret_per_round,0.03583012345679,0.00039691163308484367,0.03503909465020563,0.036594617283950484,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.03334057613168714,0.00035838707717713707,0.03263932510288056,0.03402079012345667,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.03873514403292169,0.00307535596550832,0.03417591769547311,0.04567958847736623,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,mixture_labelled,proxy,proxy_state,causal_regret_per_round,0.03238781893004105,0.00038677093932076043,0.031666732510287975,0.03314123456790113,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,naive,arrival_time_naive,causal_regret_per_round,0.14215506172839557,0.02010209177653273,0.10588274897119195,0.1811933662551453,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.34849711934157707,0.013182599303141345,0.322194831275732,0.3752845761317027,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.10850238683127496,0.005685134037734904,0.09814796707818887,0.11993507818929773,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,delayed_exp3,delayed_exp3,causal_regret_per_round,0.39540016460907323,0.0006480481985098113,0.3941391111111309,0.3965980905349993,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,0.22260279835391217,0.00636932728986128,0.21047399176954706,0.23544037860082698,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,0.39460016460907305,0.0009866291183531573,0.39268566255145965,0.3964708971193615,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,causal_labeled,source_labelled,causal_regret_per_round,0.3937981893004309,0.0010196089586741394,0.3918188641975502,0.39576651851853817,0.95,shared_simulation_seed,2000,30
