experiment_id,delay_setting,delay_family,setting_role,policy_dependent_delay,regime,method,n_seeds,mean_final_Rc,se_final_Rc,ci95_low,ci95_high,mean_delay,trace_observed_mean_delay,arrival_rate
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,labelled,oracle,30,0.0,0.0,0.0,0.0,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,labelled,proxy,30,171.11769547325045,1.9595779667364517,167.276922658447,174.9584682880539,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,labelled,sliding_window_W250,30,1104.1646090535032,39.825223198585746,1026.1071715842752,1182.2220465227313,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,anonymous_delayed,30,1982.0279835391932,5.083177752972951,1972.0649551433662,1991.9910119350202,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,causal_em,30,166.7028806584357,1.7919353858856852,163.19068730209975,170.21507401477166,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,causal_em_misspecified,30,193.6757201646084,15.3767798275416,163.53723170262685,223.81420862658996,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,causal_labeled,30,179.15061728394997,1.9845581654242166,175.2608832797185,183.04035128818143,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,delayed_exp3,30,1970.2156378601787,4.873945011767221,1960.6627056371149,1979.7685700832426,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,delayed_ucb,30,541.3069958847661,36.81494584879887,469.14970202112033,613.4642897484119,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,naive,30,888.8164609053507,154.51228219703614,585.9723877991598,1191.6605340115416,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,naive_ewma,30,1676.9711934157065,57.7805566753086,1563.7213023321017,1790.2210844993112,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,oracle,30,0.0,0.0,0.0,0.0,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,proxy,30,161.93909465020528,1.9338546966038024,158.14873944486183,165.72944985554872,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,sliding_window_W250,30,1139.8189300411598,46.26242560756351,1049.1445758503353,1230.4932842319843,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,anonymous_delayed,30,1973.0008230453652,4.933145591765791,1963.3318576855042,1982.6697884052262,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,causal_em,30,161.99506172839457,1.7463850795673108,158.57214697244265,165.4179764843465,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,causal_em_misspecified,30,580.2074074074113,78.93157537588655,425.5015196706737,734.913295144149,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,causal_labeled,30,1968.9909465021553,5.098044793370697,1958.9987787071489,1978.9831142971618,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,delayed_exp3,30,1977.0008230453666,3.2402409925490683,1970.6499506999703,1983.3516953907629,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,delayed_ucb,30,542.5119341563748,28.42567018867452,486.7976205865727,598.2262477261768,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,naive,30,710.775308641978,100.51045888266364,513.7748092319573,907.7758080519986,15.0,15.0,0.997
exp1_controlled_identifiability_contextual,aligned_static_delay_15,fixed,static_alignment,False,unlabelled,naive_ewma,30,1742.4855967078854,65.91299651570672,1613.2961235371004,1871.6750698786705,15.0,15.0,0.997
