control_id,parameter,true_value,mean_estimate,bias,sd,mcse,pair_sd,fold_sd,estimability_rate,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
affine_linked,intercept,0.2,0.20006134287141894,6.134287141892902e-05,0.002904566863109036,6.123364602450035e-05,0.00098402737629684,8.379729625484459e-05,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
affine_linked,slope,1.5,1.4997341491449228,-0.00026585085507724315,0.006549674062075107,0.00013807925311922932,0.0019021040734090635,5.376465674958563e-05,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
blocked_correspondence_destroyed,intercept,,-0.007523398679442511,,0.05203130386715428,0.0010969161989902306,0.023078910488221246,0.004332180417380752,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
blocked_correspondence_destroyed,slope,,0.054557531800648124,,0.05893287159914533,0.0012424140220503256,0.016230802748752875,0.003137634673728371,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
nonlinear_monotone,intercept,,0.0011576983578026766,,0.005585179197277547,0.00011774591602391966,0.004798667052562751,4.092895876172069e-05,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
nonlinear_monotone,slope,,0.8789585236207031,,0.04335148380297909,0.0009139295251020808,0.042815068364715325,0.0004657760784533312,1.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_c_calibration_controls,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
