route_label_rate,mean_entropy,mean_max_mass,mean_true_source_mass
0.0,0.3218869404530391,0.7470802232383065,0.7106404775412963
0.3,0.3218869404530391,0.7470802232383065,0.7106404775412963
0.7,0.3218869404530391,0.7470802232383065,0.7106404775412963
1.0,0.3218869404530391,0.7470802232383065,0.7106404775412963
