route_id,route_label_rate,attribution_proxy_noise_sd,shared_seed_count,population_action_gap_defect_mean,population_action_gap_defect_sd,population_action_gap_defect_mcse,population_action_gap_defect_ci_lower,population_action_gap_defect_ci_upper,route_optimal_set_conflict_rate_mean,route_optimal_set_conflict_rate_sd,route_optimal_set_conflict_rate_mcse,route_optimal_set_conflict_rate_ci_lower,route_optimal_set_conflict_rate_ci_upper,pairwise_gap_sign_disagreement_rate_mean,pairwise_gap_sign_disagreement_rate_sd,pairwise_gap_sign_disagreement_rate_mcse,pairwise_gap_sign_disagreement_rate_ci_lower,pairwise_gap_sign_disagreement_rate_ci_upper,margin_certificate_rate_mean,margin_certificate_rate_sd,margin_certificate_rate_mcse,margin_certificate_rate_ci_lower,margin_certificate_rate_ci_upper,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication,panel,audit_design_id,audit_evidence_rate,bias,bias_mcse,rmse,rmse_mcse,rmse_mcse_method,sd,mae,monte_carlo_replications,estimability_rate,mean_labelled_sample_size,mean_effective_sample_size,mean_effective_to_labelled_ratio,mean_effective_to_population_ratio,mean_weight_min,mean_weight_median,mean_weight_p95,mean_weight_max,mean_weight_cv,mean_lower_clip_fraction,mean_upper_clip_fraction,mean_minimum_inclusion_probability,mean_maximum_inclusion_probability
proxy_label,0.7,0.25,3.0,0.0268449338810923,0.0017596943863775,0.0010159600276665,,,0.0065964912280701,0.0021296829341043,0.0012295730152937,,,0.0130011695906432,0.0014325952895724,0.0008271092760744,,,0.9735438596491228,0.0024671432745609,0.0014244058336971,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,0.7,1.0,3.0,0.0505178432419285,0.0032209930714067,0.0018596412168346,,,0.0169824561403508,0.002632280608212,0.0015197479177338,,,0.02997738791423,0.0016577144753155,0.0009570818985629,,,0.9522105263157896,0.003178877656956,0.0018353258709644,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,0.1,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,0.25,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,0.0,0.25,3.0,0.0897438974976053,0.0053514935297525,0.0030896862299691,,,0.0185964912280701,0.0074412441497889,0.0042962043129863,,,0.0308522417153996,0.0027142742581735,0.0015670869736109,,,0.9065263157894736,0.01118170250517,0.0064557589513582,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,0.3,0.25,3.0,0.067793793986515,0.0028852145508744,0.0016657793976171,,,0.0148070175438596,0.0056542419869427,0.0032644781332247,,,0.0249808966861598,0.0030744792631859,0.0017750514302183,,,0.9327719298245616,0.0046379541450829,0.0026777240741528,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,0.7,0.25,3.0,0.0295159173748924,0.0018841287860407,0.0010878022618085,,,0.0058245614035087,0.0020770033104489,0.0011991584203954,,,0.0129933723196881,0.0015104760915338,0.0008720737780515,,,0.974315789473684,0.0022180323690215,0.0012805815853259,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,1.0,0.25,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,0.0,0.0,,,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_a_route_alignment,primary,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
