audit_design_id,audit_evidence_rate,mean_ambiguity_defect_correlation,mean_included_defect,mean_excluded_defect,mean_selection_defect_difference,mean_route_label_audit_mask_correlation,ambiguity_decile,mean_ambiguity,mean_true_unit_defect,monte_carlo_replications,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
ambiguity_decile_population,,,,,,,1.0,0.2041533161371228,0.0189293582881807,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,2.0,0.2375343263352368,0.0224541623408569,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,3.0,0.2629796485640035,0.0237745052466285,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,4.0,0.2823381521790951,0.0249337759950122,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,5.0,0.2994270115756767,0.0240062534339188,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,6.0,0.3117421879577304,0.0218327981152858,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,7.0,0.3220849357618459,0.0241042598077666,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,8.0,0.3415264980221197,0.047381526276821,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,9.0,0.3970599539788197,0.2156105464686359,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
ambiguity_decile_population,,,,,,,10.0,0.5820836377136401,0.2278373097878151,10.0,fast_20260806T071500Z_2efad11d,fast,False,exp4_controlled_route_audit,module_b_audit_reliability,diagnostic,339a5d71930a05939f8a98fda3cdda11bbcbd5be,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,9f449fa0ef13523eb6544f0abd018e671816b02700640b0215b7f6f9e560ddf9,c0515deecd64a918cc8ca78e346c6a571a7f8ec497e172090e78c2d23bd91057,exp4_controlled_route_audit_v2,aggregate
