route_id,route_label_rate,attribution_proxy_noise_sd,shared_seed_count,population_action_gap_defect_mean,population_action_gap_defect_sd,population_action_gap_defect_mcse,population_action_gap_defect_ci_lower,population_action_gap_defect_ci_upper,route_optimal_set_conflict_rate_mean,route_optimal_set_conflict_rate_sd,route_optimal_set_conflict_rate_mcse,route_optimal_set_conflict_rate_ci_lower,route_optimal_set_conflict_rate_ci_upper,pairwise_gap_sign_disagreement_rate_mean,pairwise_gap_sign_disagreement_rate_sd,pairwise_gap_sign_disagreement_rate_mcse,pairwise_gap_sign_disagreement_rate_ci_lower,pairwise_gap_sign_disagreement_rate_ci_upper,margin_certificate_rate_mean,margin_certificate_rate_sd,margin_certificate_rate_mcse,margin_certificate_rate_ci_lower,margin_certificate_rate_ci_upper,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication
proxy_label,0.7,0.25,100,0.029139374268226704,0.0021210128174027967,0.00021210128174027967,0.028724772981186125,0.029564304522780895,0.007770526315789473,0.0016579815678129802,0.00016579815678129803,0.00745263157894737,0.00810742105263158,0.01285183625730994,0.0010189035611236263,0.00010189035611236264,0.012656459649122804,0.013051465497076023,0.9709515789473683,0.0033377095423280413,0.00033377095423280415,0.9702925789473683,0.9715853684210526,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label,0.7,1.0,100,0.05322496660151959,0.0034146009615449303,0.00034146009615449303,0.052566612584932594,0.053886707169895076,0.019077894736842103,0.0022457695320963872,0.00022457695320963873,0.018646315789473684,0.01952421052631579,0.029111672514619883,0.002865630733078827,0.0002865630733078827,0.028555907602339177,0.02969602456140351,0.9508063157894736,0.0041042466605054305,0.00041042466605054306,0.9499744210526315,0.9516085263157894,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label,1.0,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label_smooth_robustness,0.0,0.25,100,0.0934331862293144,0.004317068575098127,0.00043170685750981274,0.09260644349883601,0.0942835934259551,0.021692631578947363,0.003615464946856337,0.0003615464946856337,0.02098921052631579,0.022410578947368424,0.02997562573099415,0.0012902403282760014,0.00012902403282760014,0.02974031461988304,0.030215053801169588,0.9019494736842105,0.007703252570874324,0.0007703252570874324,0.9004882105263157,0.903381105263158,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label_smooth_robustness,0.3,0.25,100,0.07000868425858903,0.003485364354209298,0.0003485364354209298,0.06932579449282611,0.07070210693547618,0.01680421052631579,0.0028937756850006793,0.00028937756850006793,0.016265210526315788,0.01736642105263158,0.02398208187134503,0.0012631143229052623,0.00012631143229052623,0.023733035087719297,0.024229504093567254,0.9302589473684212,0.005722544259430559,0.0005722544259430559,0.9291661578947369,0.9313937894736841,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label_smooth_robustness,0.7,0.25,100,0.03166493919885826,0.0022513029514946888,0.00022513029514946887,0.031207351454469425,0.0320841023313849,0.0064905263157894735,0.0014403630185572465,0.00014403630185572466,0.006197894736842105,0.006770578947368421,0.01280276023391813,0.0010268729670036844,0.00010268729670036844,0.012610934502923974,0.01301643859649123,0.972183157894737,0.0032392366328283704,0.000323923663282837,0.9715473157894736,0.972776842105263,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
proxy_label_smooth_robustness,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
source_bound,1.0,0.25,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,full_20260807T045219Z_7eeb2a31,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,7915d9f10d3f70094c057f75655f791b44f9997c,0f87d5b27c36a5e6857bd889a8ee48a0b2b2e6abb10d8d08a7980998c1458db9,1b265647b85ce479a9571526f7d30430e6fe18afac75d069195d3368c75f2965,805a7fc583bb99acdf6f15864a33f0c96033d74e87dbf8fb4601ef6b19d69c2a,exp4_controlled_route_audit_v2,aggregate
