mechanism_id,mechanism,mean_delay,mean_delay_ci_lower,mean_delay_ci_upper,alignment_budget_rate,alignment_budget_rate_ci_lower,alignment_budget_rate_ci_upper,ranking_reversal_rate,ranking_reversal_rate_ci_lower,ranking_reversal_rate_ci_upper,margin_preservation_rate,margin_preservation_rate_ci_lower,margin_preservation_rate_ci_upper,arrival_minus_source_regret_rate,arrival_minus_source_ci_lower,arrival_minus_source_ci_upper
zero_delay,Zero delay,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
exact_valid_shift,Exact-cardinal-valid shift,14.970849673202611,14.907229084967319,15.033072385620914,5.5502171146063847e-17,5.5288500557318384e-17,5.5722195972691709e-17,0,0,0,1,1,1,0.067495040000000006,0.066203312,0.068873123999999897
geometric_delay,Geometric delay,14.970849673202611,14.904618790849671,15.028969117647058,0.25877143265637709,0.25492279617175539,0.26270635636278078,0.66804666666666668,0.66151116666666665,0.67435999999999996,0.046086666666666602,0.044366666666666603,0.0478466666666666,0.054439696994797199,0.052715688676894801,0.056225106226091601
mixture_delay,Mixture delay,14.97058823529412,14.856214542483659,15.074987254901959,0.2191296534230705,0.21572518782575761,0.22232686976566429,0.58616000000000001,0.58095316666666663,0.59112116666666659,0.10157333333333329,0.099393166666666699,0.10366683333333331,0.043667689047043198,0.042506302578462801,0.044841915406472102
state_coupled_delay,State-coupled delay,14.902045751633986,14.538344281045749,15.284206699346404,0.24808823278502951,0.2436658699178359,0.25230389786653662,0.6517533333333333,0.64425749999999982,0.65861350000000007,0.0530533333333333,0.050739833333333297,0.0556068333333333,0.051603358235200097,0.049811923229285002,0.053384502424946599
systematic_misbinding,Systematic misbinding,15,15,15,0.55557037037037038,0.55531111111111109,0.55582962962962956,0.50001333333333331,0.4997798333333332,0.50025333333333333,0.49998666666666658,0.49975333333333333,0.50021333333333329,0.071388971193415598,0.070165660493827095,0.072606551440329195
