experiment_id,mode,config_hash,run_id,seed,delay_setting,method,T,K,D_max,mean_delay,median_delay,p90_delay,max_delay,arrival_rate,censor_rate,ranking_reversal_rate,source_state_distance_mean,source_state_distance_sum,source_state_distance_p90,final_Rc,normalized_final_Rc,auc_causal_regret,mean_instant_causal_regret,gain_vs_naive,gain_vs_naive_pct,runtime_seconds
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_causal_labelled_s002,2,0_delay,causal_labelled,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,186.03691199960963,0.09301845599980481,95.04103150294883,0.09301845599980481,0.0,0.0,0.025796299999910843
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_oracle_s002,2,geom_0.15,oracle,2000,5,10,6.7945,5.0,14.0,54,0.7925,0.2075,0.2719242902208202,0.1464125505660424,232.06389264717723,0.3179312330781834,0.0,0.0,0.0,0.0,NA,NA,0.022068700000090757
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_naive_s002,2,geom_0.15,naive,2000,5,10,6.7945,5.0,14.0,54,0.7925,0.2075,0.2719242902208202,0.1464125505660424,232.06389264717723,0.3179312330781834,576.3441041379389,0.28817205206896945,273.25958923574893,0.28817205206896945,NA,NA,0.024048400000083348
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_causal_labelled_s002,2,geom_0.15,causal_labelled,2000,5,10,6.7945,5.0,14.0,54,0.7925,0.2075,0.2719242902208202,0.1464125505660424,232.06389264717723,0.3179312330781834,258.9434663037731,0.12947173315188656,118.8087255093107,0.12947173315188656,317.40063783416576,55.07137759462547,0.023165099999914673
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_oracle_s002,2,piece_0.6to0.15,oracle,2000,5,10,4.018,2.0,10.0,47,0.9125,0.0875,0.21534246575342467,0.11800040125538172,215.35073229107164,0.2511394635079932,0.0,0.0,0.0,0.0,NA,NA,0.024741200000335084
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_naive_s002,2,piece_0.6to0.15,naive,2000,5,10,4.018,2.0,10.0,47,0.9125,0.0875,0.21534246575342467,0.11800040125538172,215.35073229107164,0.2511394635079932,508.1855926189594,0.2540927963094797,218.48125225783127,0.2540927963094797,NA,NA,0.02615200000036566
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_causal_labelled_s002,2,piece_0.6to0.15,causal_labelled,2000,5,10,4.018,2.0,10.0,47,0.9125,0.0875,0.21534246575342467,0.11800040125538172,215.35073229107164,0.2511394635079932,201.9973989967073,0.10099869949835365,105.04875560508872,0.10099869949835365,306.18819362225213,60.251254279818575,0.02526659999966796
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_oracle_s002,2,mixed_geom_0.6+0.1_w0.2,oracle,2000,5,10,8.144,5.0,19.0,74,0.724,0.276,0.2575966850828729,0.1377974797600717,199.53075069258384,0.31195109474471255,0.0,0.0,0.0,0.0,NA,NA,0.02510119999988092
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_naive_s002,2,mixed_geom_0.6+0.1_w0.2,naive,2000,5,10,8.144,5.0,19.0,74,0.724,0.276,0.2575966850828729,0.1377974797600717,199.53075069258384,0.31195109474471255,479.49930425583864,0.23974965212791932,242.95511730758815,0.23974965212791932,NA,NA,0.024611000000277272
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_causal_labelled_s002,2,mixed_geom_0.6+0.1_w0.2,causal_labelled,2000,5,10,8.144,5.0,19.0,74,0.724,0.276,0.2575966850828729,0.1377974797600717,199.53075069258384,0.31195109474471255,217.66028748137205,0.10883014374068603,117.67900547944213,0.10883014374068603,261.8390167744666,54.60675634990315,0.025036900000031892
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_oracle_s003,3,0_delay,oracle,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,0.025029400000221358
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_naive_s003,3,0_delay,naive,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,366.359647900588,0.183179823950294,157.77082137968748,0.183179823950294,NA,NA,0.029495499999939057
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_causal_labelled_s003,3,0_delay,causal_labelled,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,366.359647900588,0.183179823950294,157.77082137968748,0.183179823950294,0.0,0.0,0.030055199999878823
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_oracle_s003,3,geom_0.15,oracle,2000,5,10,6.742,5.0,15.0,47,0.7935,0.2065,0.30812854442344045,0.15506487229713992,246.08795233556103,0.34028934865395655,0.0,0.0,0.0,0.0,NA,NA,0.03154439999980241
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_naive_s003,3,geom_0.15,naive,2000,5,10,6.742,5.0,15.0,47,0.7935,0.2065,0.30812854442344045,0.15506487229713992,246.08795233556103,0.34028934865395655,739.4713072665495,0.36973565363327476,429.97120589201234,0.36973565363327476,NA,NA,0.03028859999994893
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_causal_labelled_s003,3,geom_0.15,causal_labelled,2000,5,10,6.742,5.0,15.0,47,0.7935,0.2065,0.30812854442344045,0.15506487229713992,246.08795233556103,0.34028934865395655,401.1974080657151,0.20059870403285754,186.5080771269103,0.20059870403285754,338.2738992008344,45.745371845631375,0.030693199999859644
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_oracle_s003,3,piece_0.6to0.15,oracle,2000,5,10,4.159,2.0,10.100000000000136,53,0.898,0.102,0.23106904231625836,0.11814172890558236,212.18254511442592,0.2627946040854355,0.0,0.0,0.0,0.0,NA,NA,0.03165539999963585
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_naive_s003,3,piece_0.6to0.15,naive,2000,5,10,4.159,2.0,10.100000000000136,53,0.898,0.102,0.23106904231625836,0.11814172890558236,212.18254511442592,0.2627946040854355,592.2179756129503,0.29610898780647515,352.6069080268619,0.29610898780647515,NA,NA,0.034421299999849
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_causal_labelled_s003,3,piece_0.6to0.15,causal_labelled,2000,5,10,4.159,2.0,10.100000000000136,53,0.898,0.102,0.23106904231625836,0.11814172890558236,212.18254511442592,0.2627946040854355,373.0957822917959,0.18654789114589795,167.99813825948866,0.18654789114589795,219.12219332115444,37.00026043524957,0.030597299999953975
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_oracle_s003,3,mixed_geom_0.6+0.1_w0.2,oracle,2000,5,10,8.39,5.0,21.0,72,0.715,0.285,0.2909090909090909,0.1449967572434645,207.34536285815423,0.32245296223766795,0.0,0.0,0.0,0.0,NA,NA,0.02084789999980785
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_naive_s003,3,mixed_geom_0.6+0.1_w0.2,naive,2000,5,10,8.39,5.0,21.0,72,0.715,0.285,0.2909090909090909,0.1449967572434645,207.34536285815423,0.32245296223766795,588.6437872196863,0.2943218936098431,320.1721077703164,0.2943218936098431,NA,NA,0.025856799999928626
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_causal_labelled_s003,3,mixed_geom_0.6+0.1_w0.2,causal_labelled,2000,5,10,8.39,5.0,21.0,72,0.715,0.285,0.2909090909090909,0.1449967572434645,207.34536285815423,0.32245296223766795,397.4453732843459,0.19872268664217296,190.706171858105,0.19872268664217296,191.19841393534034,32.4811741984773,0.03139499999997497
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_oracle_s004,4,0_delay,oracle,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,0.020930000000134896
