route_id,point_mean_valid_gap_pairs_per_direction,point_selection_direction_count,valid_resampling_count,support_set_switch_rate_mean,support_set_switch_rate_median,support_set_switch_rate_p90,valid_audit_unit_change_rate_mean,valid_audit_unit_change_rate_median,valid_audit_unit_change_rate_p90,reference_action_switch_rate_mean,reference_action_switch_rate_median,reference_action_switch_rate_p90,route_selected_action_switch_rate_mean,route_selected_action_switch_rate_median,route_selected_action_switch_rate_p90,mean_valid_gap_pairs_per_direction_mean,mean_valid_gap_pairs_per_direction_median,mean_valid_gap_pairs_per_direction_p90,run_id,run_tier,paper_result,analysis_tier,experiment_id,config_hash,input_manifest_hash,code_version_type,code_version
arrival_carrier,17.494117647058822,170,1000,0.085538235294117596,0.084411764705882297,0.11,0,0,0,0.45985882352941171,0.45882352941176469,0.52411764705882369,0.49126470588235288,0.49411764705882349,0.57058823529411762,16.283588235294118,16.294117647058822,16.835294117647059,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
history_mean_control,17.494117647058822,170,1000,0.085538235294117596,0.084411764705882297,0.11,0,0,0,0.45985882352941171,0.45882352941176469,0.52411764705882369,0.060670588235294101,0.058823529411764698,0.1058823529411764,16.283588235294118,16.294117647058822,16.835294117647059,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
ridge_proxy,17.494117647058822,170,1000,0.085538235294117596,0.084411764705882297,0.11,0,0,0,0.45985882352941171,0.45882352941176469,0.52411764705882369,0.10316470588235289,0.0941176470588235,0.16470588235294109,16.283588235294118,16.294117647058822,16.835294117647059,exp3-full-20260807T072340Z,full,False,primary,exp3,2eebb3dfafa708ac36ff5b5fb2d215b77f5189e37ae94ea9afe8470831770580,e0c1288a22ea2cf3abde9f2c0887f795fe4c2e7d6f705d077ac9a8a819518e6d,source_tree_sha256,030d6bb049591fda35c4e54df090bbc50eb1e12d8482c28cc71dffec7cef6fa0
